instance;best_makespan;opt_or_unsat_certified;time
J9026_6.sm;108;yes;5,84
J9026_7.sm;82;yes;135,66
J9026_8.sm;83;no;600
J9026_9.sm;87;yes;66,67
J902_6.sm;67;yes;4,61
J9027_10.sm;97;yes;0,01
J9027_1.sm;96;yes;0,01
J9027_2.sm;81;yes;16,56
J9027_3.sm;91;yes;28,22
J9027_4.sm;79;yes;5,08
J9027_5.sm;99;yes;3,75
J9027_6.sm;87;yes;6,46
J9027_7.sm;73;yes;12,61
J9027_8.sm;72;yes;0,01
J9027_9.sm;84;yes;11,74
J902_7.sm;92;yes;3,74
J9028_10.sm;68;yes;0,01
J9028_1.sm;80;yes;0,01
J9028_2.sm;76;yes;0,01
J9028_3.sm;86;yes;0,01
J9028_4.sm;78;yes;0,01
J9028_5.sm;88;yes;0,01
J9028_6.sm;102;yes;0,01
J9028_7.sm;97;yes;0,01
J9028_8.sm;110;yes;0,01
J9028_9.sm;120;yes;0,01
J902_8.sm;82;yes;2,68
J9029_10.sm;135;no;600
J9029_1.sm;156;no;600
J9029_2.sm;137;no;600
J9029_3.sm;158;no;600
J9029_4.sm;169;no;600
J9029_5.sm;133;no;600
J9029_6.sm;139;no;600
J9029_7.sm;192;no;600
J9029_8.sm;172;no;600
J9029_9.sm;141;no;600
J902_9.sm;79;yes;8,45
J9030_10.sm;90;yes;157,05
J9030_1.sm;102;yes;13,34
J9030_2.sm;76;yes;44,69
J9030_3.sm;102;yes;69,64
J9030_4.sm;104;yes;104,66
J9030_5.sm;87;no;600
J9030_6.sm;90;yes;13,54
J9030_7.sm;85;no;600
J9030_8.sm;82;yes;47,84
J9030_9.sm;97;no;600
J903_10.sm;65;yes;5,67
J9031_10.sm;99;yes;7,37
J9031_1.sm;79;yes;7,69
J9031_2.sm;69;yes;54,92
J9031_3.sm;106;yes;0,01
J9031_4.sm;79;yes;5,16
J9031_5.sm;79;yes;14,53
J9031_6.sm;80;yes;15,26
J9031_7.sm;97;yes;3,92
J9031_8.sm;83;yes;6,20
J9031_9.sm;72;yes;0,01
J903_1.sm;81;yes;1,73
J9032_10.sm;91;yes;0,01
J9032_1.sm;78;yes;0,01
J9032_2.sm;78;yes;0,01
J9032_3.sm;89;yes;0,01
J9032_4.sm;104;yes;0,01
J9032_5.sm;93;yes;0,01
J9032_6.sm;86;yes;0,01
J9032_7.sm;87;yes;0,01
J9032_8.sm;79;yes;0,01
J9032_9.sm;95;yes;0,01
J903_2.sm;84;yes;0,01
J9033_10.sm;114;yes;7,75
J9033_1.sm;99;yes;8,92
J9033_2.sm;112;yes;9,18
J9033_3.sm;108;yes;10,35
J9033_4.sm;92;yes;4,68
J9033_5.sm;109;yes;8,60
J9033_6.sm;88;yes;14,86
J9033_7.sm;109;yes;2,46
J9033_8.sm;110;yes;6,93
J9033_9.sm;95;yes;9,55
J903_3.sm;71;yes;0,01
J9034_10.sm;101;yes;0,01
J9034_1.sm;83;yes;3,26
J9034_2.sm;89;yes;0,01
J9034_3.sm;82;yes;1,35
J9034_4.sm;81;yes;5,65
J9034_5.sm;83;yes;5,24
J9034_6.sm;89;yes;2,16
J9034_7.sm;92;yes;2,68
J9034_8.sm;81;yes;6,27
J9034_9.sm;109;yes;3,44
J903_4.sm;104;yes;4,00
J9035_10.sm;82;yes;1,55
J9035_1.sm;98;yes;3,01
J9035_2.sm;92;yes;0,01
J9035_3.sm;96;yes;0,01
J9035_4.sm;86;yes;2,69
J9035_5.sm;103;yes;1,61
J9035_6.sm;72;yes;5,83
J9035_7.sm;78;yes;0,01
J9035_8.sm;85;yes;0,01
J9035_9.sm;76;yes;1,32
J903_5.sm;75;yes;0,01
J9036_10.sm;109;yes;0,01
J9036_1.sm;97;yes;0,01
J9036_2.sm;114;yes;0,01
J9036_3.sm;84;yes;0,01
J9036_4.sm;79;yes;0,01
J9036_5.sm;98;yes;0,01
J9036_6.sm;99;yes;0,01
J9036_7.sm;89;yes;0,01
J9036_8.sm;84;yes;0,01
J9036_9.sm;102;yes;0,01
J903_6.sm;68;yes;5,73
J9037_10.sm;130;no;600
J9037_1.sm;115;no;600
J9037_2.sm;118;no;600
J9037_3.sm;132;yes;505,53
J9037_4.sm;134;no;600
J9037_5.sm;133;no;600
J9037_6.sm;136;no;600
J9037_7.sm;126;no;600
J9037_8.sm;122;no;600
J9037_9.sm;126;no;600
J903_7.sm;87;yes;0,99
J9038_10.sm;108;yes;4,36
J9038_1.sm;85;yes;14,14
J9038_2.sm;78;yes;15,52
J9038_3.sm;89;yes;17,12
J9038_4.sm;89;yes;10,17
J9038_5.sm;86;yes;28,28
J9038_6.sm;88;yes;22,82
J9038_7.sm;85;yes;10,86
J9038_8.sm;91;yes;19,10
J9038_9.sm;95;yes;20,89
J903_8.sm;86;yes;3,19
J9039_10.sm;100;yes;1,87
J9039_1.sm;106;yes;2,49
J9039_2.sm;119;yes;2,62
J9039_3.sm;83;yes;10,13
J9039_4.sm;81;yes;8,62
J9039_5.sm;85;yes;4,71
J9039_6.sm;102;yes;3,30
J9039_7.sm;85;yes;1,75
J9039_8.sm;81;yes;9,60
J9039_9.sm;79;yes;4,11
J903_9.sm;61;yes;2,93
J9040_10.sm;86;yes;0,01
J9040_1.sm;95;yes;0,01
J9040_2.sm;91;yes;0,01
J9040_3.sm;77;yes;0,01
J9040_4.sm;106;yes;0,01
J9040_5.sm;92;yes;0,01
J9040_6.sm;86;yes;0,01
J9040_7.sm;87;yes;0,01
J9040_8.sm;79;yes;0,01
J9040_9.sm;98;yes;0,01
J904_10.sm;68;yes;0,01
J9041_10.sm;167;no;600
J9041_1.sm;158;no;600
J9041_2.sm;189;no;600
J9041_3.sm;181;no;600
J9041_4.sm;181;no;600
J9041_5.sm;145;no;600
J9041_6.sm;151;no;600
J9041_7.sm;173;no;600
J9041_8.sm;183;no;600
J9041_9.sm;132;no;600
J904_1.sm;93;yes;0,01
J9042_10.sm;91;no;600
J9042_1.sm;106;yes;31,66
J9042_2.sm;102;no;600
J9042_3.sm;94;yes;41,20
J9042_4.sm;102;yes;22,12
J9042_5.sm;105;yes;30,93
J9042_6.sm;89;yes;19,66
J9042_7.sm;87;no;600
J9042_8.sm;105;yes;8,68
J9042_9.sm;83;yes;360,36
J904_2.sm;89;yes;0,01
J9043_10.sm;92;yes;7,93
J9043_1.sm;99;yes;12,87
J9043_2.sm;91;yes;9,12
J9043_3.sm;102;yes;2,13
