instance;best_makespan;opt_or_unsat_certified;time
J12026_3.RCP;177;no;600
J12026_4.RCP;176;no;600
J12026_5.RCP;159;no;600
J12026_6.RCP;198;no;600
J12026_7.RCP;170;no;600
J12026_8.RCP;179;no;600
J12026_9.RCP;180;no;600
J1202_6.RCP;92;yes;1,40
J12027_10.RCP;117;no;600
J12027_1.RCP;111;no;600
J12027_2.RCP;117;no;600
J12027_3.RCP;151;no;600
J12027_4.RCP;110;no;600
J12027_5.RCP;114;no;600
J12027_6.RCP;163;no;600
J12027_7.RCP;126;no;600
J12027_8.RCP;154;no;600
J12027_9.RCP;133;no;600
J1202_7.RCP;90;yes;0,90
J12028_10.RCP;116;yes;505,88
J12028_1.RCP;109;no;600
J12028_2.RCP;110;yes;39,92
J12028_3.RCP;101;yes;5,53
J12028_4.RCP;112;yes;63,01
J12028_5.RCP;102;yes;2,23
J12028_6.RCP;103;yes;25,07
J12028_7.RCP;109;no;600
J12028_8.RCP;99;yes;182,86
J12028_9.RCP;98;yes;115,21
J1202_8.RCP;83;yes;0,85
J12029_10.RCP;96;yes;1,28
J12029_1.RCP;104;yes;1,46
J12029_2.RCP;91;yes;1,25
J12029_3.RCP;97;no;600
J12029_4.RCP;80;yes;2,23
J12029_5.RCP;102;yes;3,66
J12029_6.RCP;91;no;600
J12029_7.RCP;97;yes;0,61
J12029_8.RCP;80;yes;2,08
J12029_9.RCP;97;yes;1,43
J1202_9.RCP;94;yes;1,06
J12030_10.RCP;86;yes;0,64
J12030_1.RCP;102;yes;0,91
J12030_2.RCP;112;yes;0,97
J12030_3.RCP;108;yes;0,77
J12030_4.RCP;83;yes;0,81
J12030_5.RCP;83;yes;4,04
J12030_6.RCP;79;yes;0,85
J12030_7.RCP;93;yes;2,06
J12030_8.RCP;79;yes;0,41
J12030_9.RCP;93;yes;0,77
J1203_10.RCP;103;yes;0,25
J12031_10.RCP;276;no;600
J12031_1.RCP;236;no;600
J12031_2.RCP;226;no;600
J12031_3.RCP;207;no;600
J12031_4.RCP;256;no;600
J12031_5.RCP;245;no;600
J12031_6.RCP;220;no;600
J12031_7.RCP;243;no;600
J12031_8.RCP;229;no;600
J12031_9.RCP;224;no;600
J1203_1.RCP;80;yes;0,47
J12032_10.RCP;149;no;600
