instance;best_makespan;opt_or_unsat_certified;time
J12026_3.RCP;173;no;600
J12026_4.RCP;175;no;600
J12026_5.RCP;158;no;600
J12026_6.RCP;193;no;600
J12026_7.RCP;163;no;600
J12026_8.RCP;177;no;600
J12026_9.RCP;177;no;600
J1202_6.RCP;92;yes;0,86
J12027_10.RCP;118;no;600
J12027_1.RCP;109;no;600
J12027_2.RCP;117;no;600
J12027_3.RCP;146;no;600
J12027_4.RCP;108;no;600
J12027_5.RCP;115;no;600
J12027_6.RCP;152;no;600
J12027_7.RCP;125;no;600
J12027_8.RCP;142;no;600
J12027_9.RCP;131;no;600
J1202_7.RCP;90;yes;0,76
J12028_10.RCP;116;yes;233,74
J12028_1.RCP;109;no;600
J12028_2.RCP;110;yes;8,72
J12028_3.RCP;101;yes;3,46
J12028_4.RCP;112;yes;17,88
J12028_5.RCP;102;yes;0,98
J12028_6.RCP;103;yes;2,87
J12028_7.RCP;109;no;600
J12028_8.RCP;99;yes;121,24
J12028_9.RCP;98;yes;63,35
J1202_8.RCP;83;yes;0,75
J12029_10.RCP;96;yes;1,04
J12029_1.RCP;104;yes;1,60
J12029_2.RCP;91;yes;1,33
J12029_3.RCP;98;no;600
J12029_4.RCP;80;yes;1,39
J12029_5.RCP;102;yes;1,85
J12029_6.RCP;91;no;600
J12029_7.RCP;97;yes;0,61
J12029_8.RCP;80;yes;1,39
J12029_9.RCP;97;yes;0,98
J1202_9.RCP;94;yes;0,67
J12030_10.RCP;86;yes;0,72
J12030_1.RCP;102;yes;0,92
J12030_2.RCP;112;yes;1,23
J12030_3.RCP;108;yes;0,83
J12030_4.RCP;83;yes;0,83
J12030_5.RCP;83;yes;5,51
J12030_6.RCP;79;yes;1,26
J12030_7.RCP;93;yes;2,13
J12030_8.RCP;79;yes;0,84
J12030_9.RCP;93;yes;0,86
J1203_10.RCP;103;yes;0,28
J12031_10.RCP;254;no;600
J12031_1.RCP;221;no;600
J12031_2.RCP;220;no;600
