instance;best_makespan;opt_or_unsat_certified;time
J9026_6.sm;108;yes;8,60
J9026_7.sm;82;yes;140,79
J9026_8.sm;83;no;600
J9026_9.sm;87;yes;82,50
J902_6.sm;67;yes;3,79
J9027_10.sm;97;yes;0,01
J9027_1.sm;96;yes;0,01
J9027_2.sm;81;yes;15,68
J9027_3.sm;91;yes;29,35
J9027_4.sm;79;yes;8,47
J9027_5.sm;99;yes;5,98
J9027_6.sm;87;yes;7,58
J9027_7.sm;73;yes;16,28
J9027_8.sm;72;yes;0,01
J9027_9.sm;84;yes;12,44
J902_7.sm;92;yes;3,58
J9028_10.sm;68;yes;0,01
J9028_1.sm;80;yes;0,01
J9028_2.sm;76;yes;0,01
J9028_3.sm;86;yes;0,01
J9028_4.sm;78;yes;0,01
J9028_5.sm;88;yes;0,01
J9028_6.sm;102;yes;0,01
J9028_7.sm;97;yes;0,01
J9028_8.sm;110;yes;0,01
J9028_9.sm;120;yes;0,01
J902_8.sm;82;yes;4,44
J9029_10.sm;136;no;600
J9029_1.sm;156;no;600
J9029_2.sm;138;no;600
J9029_3.sm;166;no;600
J9029_4.sm;164;no;600
J9029_5.sm;135;no;600
J9029_6.sm;139;no;600
J9029_7.sm;190;no;600
J9029_8.sm;174;no;600
J9029_9.sm;142;no;600
J902_9.sm;79;yes;9,61
J9030_10.sm;90;yes;180,26
J9030_1.sm;102;yes;15,67
J9030_2.sm;76;yes;50,63
J9030_3.sm;102;yes;101,15
J9030_4.sm;104;yes;194,75
J9030_5.sm;87;no;600
J9030_6.sm;90;yes;18,45
J9030_7.sm;87;no;600
J9030_8.sm;82;yes;76,53
J9030_9.sm;98;no;600
J903_10.sm;65;yes;7,54
J9031_10.sm;99;yes;11,80
J9031_1.sm;79;yes;11,84
J9031_2.sm;69;yes;62,82
J9031_3.sm;106;yes;0,01
J9031_4.sm;79;yes;9,43
J9031_5.sm;79;yes;27,96
J9031_6.sm;80;yes;28,10
J9031_7.sm;97;yes;7,09
J9031_8.sm;83;yes;10,23
J9031_9.sm;72;yes;0,01
J903_1.sm;81;yes;1,53
J9032_10.sm;91;yes;0,01
J9032_1.sm;78;yes;0,01
J9032_2.sm;78;yes;0,01
J9032_3.sm;89;yes;0,01
J9032_4.sm;104;yes;0,01
J9032_5.sm;93;yes;0,01
J9032_6.sm;86;yes;0,01
J9032_7.sm;87;yes;0,01
J9032_8.sm;79;yes;0,01
J9032_9.sm;95;yes;0,01
J903_2.sm;84;yes;0,01
J9033_10.sm;114;yes;8,40
J9033_1.sm;99;yes;10,58
J9033_2.sm;112;yes;9,34
J9033_3.sm;108;yes;12,11
J9033_4.sm;92;yes;4,68
J9033_5.sm;109;yes;8,20
J9033_6.sm;88;yes;15,57
J9033_7.sm;109;yes;3,17
J9033_8.sm;110;yes;6,95
J9033_9.sm;95;yes;9,12
J903_3.sm;71;yes;0,01
J9034_10.sm;101;yes;0,01
J9034_1.sm;83;yes;2,92
J9034_2.sm;89;yes;0,01
J9034_3.sm;82;yes;1,40
J9034_4.sm;81;yes;5,53
J9034_5.sm;83;yes;4,99
J9034_6.sm;89;yes;2,82
J9034_7.sm;92;yes;2,83
J9034_8.sm;81;yes;6,97
J9034_9.sm;109;yes;3,76
J903_4.sm;104;yes;3,67
J9035_10.sm;82;yes;1,56
J9035_1.sm;98;yes;3,19
J9035_2.sm;92;yes;0,01
J9035_3.sm;96;yes;0,01
J9035_4.sm;86;yes;2,78
J9035_5.sm;103;yes;1,72
J9035_6.sm;72;yes;5,85
J9035_7.sm;78;yes;0,01
J9035_8.sm;85;yes;0,01
J9035_9.sm;76;yes;1,48
J903_5.sm;75;yes;0,01
J9036_10.sm;109;yes;0,01
J9036_1.sm;97;yes;0,01
J9036_2.sm;114;yes;0,01
J9036_3.sm;84;yes;0,01
J9036_4.sm;79;yes;0,01
J9036_5.sm;98;yes;0,01
J9036_6.sm;99;yes;0,01
J9036_7.sm;89;yes;0,01
J9036_8.sm;84;yes;0,01
J9036_9.sm;102;yes;0,01
J903_6.sm;68;yes;5,99
J9037_10.sm;130;no;600
J9037_1.sm;114;no;600
J9037_2.sm;119;no;600
J9037_3.sm;132;yes;591,74
J9037_4.sm;131;no;600
J9037_5.sm;132;no;600
J9037_6.sm;139;no;600
J9037_7.sm;125;no;600
J9037_8.sm;123;no;600
J9037_9.sm;125;no;600
J903_7.sm;87;yes;1,33
J9038_10.sm;108;yes;3,87
J9038_1.sm;85;yes;19,64
J9038_2.sm;78;yes;14,53
J9038_3.sm;89;yes;22,68
J9038_4.sm;89;yes;10,17
J9038_5.sm;86;yes;23,87
J9038_6.sm;88;yes;18,64
J9038_7.sm;85;yes;16,36
J9038_8.sm;91;yes;20,28
J9038_9.sm;95;yes;21,95
J903_8.sm;86;yes;2,90
J9039_10.sm;100;yes;2,28
J9039_1.sm;106;yes;3,22
J9039_2.sm;119;yes;3,05
J9039_3.sm;83;yes;13,33
J9039_4.sm;81;yes;9,39
J9039_5.sm;85;yes;5,07
J9039_6.sm;102;yes;3,16
J9039_7.sm;85;yes;2,53
J9039_8.sm;81;yes;9,23
J9039_9.sm;79;yes;5,20
J903_9.sm;61;yes;3,62
J9040_10.sm;86;yes;0,01
J9040_1.sm;95;yes;0,01
J9040_2.sm;91;yes;0,01
J9040_3.sm;77;yes;0,01
J9040_4.sm;106;yes;0,01
J9040_5.sm;92;yes;0,01
J9040_6.sm;86;yes;0,01
J9040_7.sm;87;yes;0,01
J9040_8.sm;79;yes;0,01
J9040_9.sm;98;yes;0,01
J904_10.sm;68;yes;0,01
J9041_10.sm;167;no;600
J9041_1.sm;157;no;600
J9041_2.sm;193;no;600
J9041_3.sm;182;no;600
J9041_4.sm;175;no;600
J9041_5.sm;144;no;600
J9041_6.sm;150;no;600
J9041_7.sm;172;no;600
J9041_8.sm;188;no;600
J9041_9.sm;130;no;600
J904_1.sm;93;yes;0,01
J9042_10.sm;92;no;600
J9042_1.sm;106;yes;30,42
J9042_2.sm;102;no;600
J9042_3.sm;94;yes;34,63
J9042_4.sm;102;yes;26,28
J9042_5.sm;105;yes;36,39
J9042_6.sm;89;yes;18,73
J9042_7.sm;87;no;600
J9042_8.sm;105;yes;10,08
J9042_9.sm;83;yes;214,04
J904_2.sm;89;yes;0,01
J9043_10.sm;92;yes;11,60
J9043_1.sm;99;yes;15,60
J9043_2.sm;91;yes;13,20
J9043_3.sm;102;yes;3,59
J9043_4.sm;94;yes;10,86
J9043_5.sm;98;yes;2,28
J9043_6.sm;114;yes;9,40
J9043_7.sm;88;yes;15,53
J9043_8.sm;100;yes;6,62
J9043_9.sm;88;yes;13,05
J904_3.sm;67;yes;0,01
