instance;best_makespan;opt_or_unsat_certified;time
J6039_8.RCP;77;yes;0,01
J6039_9.RCP;72;yes;0,05
J603_9.RCP;67;yes;0,04
J6040_10.RCP;73;yes;0,01
J6040_1.RCP;86;yes;0,01
J6040_2.RCP;81;yes;0,01
J6040_3.RCP;70;yes;0,01
J6040_4.RCP;87;yes;0,01
J6040_5.RCP;83;yes;0,01
J6040_6.RCP;69;yes;0,01
J6040_7.RCP;68;yes;0,01
J6040_8.RCP;80;yes;0,01
J6040_9.RCP;90;yes;0,01
J604_10.RCP;77;yes;0,01
J6041_10.RCP;112;no;600
J6041_1.RCP;122;yes;14,73
J6041_2.RCP;113;yes;17,77
J6041_3.RCP;99;no;600
J6041_4.RCP;133;yes;4,20
J6041_5.RCP;117;no;600
J6041_6.RCP;134;yes;22,22
J6041_7.RCP;132;yes;10,68
J6041_8.RCP;135;yes;12,42
J6041_9.RCP;131;yes;21,70
J604_1.RCP;84;yes;0,01
J6042_10.RCP;87;yes;0,28
J6042_1.RCP;83;yes;0,15
J6042_2.RCP;68;yes;0,15
J6042_3.RCP;78;yes;1,58
J6042_4.RCP;103;yes;0,69
J6042_5.RCP;73;yes;0,29
J6042_6.RCP;82;yes;0,20
J6042_7.RCP;59;yes;0,39
J6042_8.RCP;82;yes;0,38
J6042_9.RCP;71;yes;0,22
J604_2.RCP;60;yes;0,01
J6043_10.RCP;78;yes;0,26
J6043_1.RCP;108;yes;0,18
J6043_2.RCP;85;yes;0,22
J6043_3.RCP;74;yes;0,12
J6043_4.RCP;75;yes;0,14
J6043_5.RCP;64;yes;0,10
J6043_6.RCP;84;yes;0,13
J6043_7.RCP;89;yes;0,19
J6043_8.RCP;69;yes;0,07
J6043_9.RCP;70;yes;0,11
J604_3.RCP;58;yes;0,00
J6044_10.RCP;65;yes;0,01
J6044_1.RCP;84;yes;0,01
J6044_2.RCP;68;yes;0,01
J6044_3.RCP;87;yes;0,01
J6044_4.RCP;77;yes;0,01
J6044_5.RCP;74;yes;0,01
J6044_6.RCP;81;yes;0,01
