instance;best_makespan;opt_or_unsat_certified;time
J12010_10.RCP;66;yes;71,86
J12010_1.RCP;111;yes;85,06
J12010_2.RCP;91;yes;47,44
J12010_3.RCP;100;no;600
J12010_4.RCP;95;yes;427,52
J12010_5.RCP;97;yes;75,18
J12010_6.RCP;92;yes;35,48
J12010_7.RCP;85;no;600
J12010_8.RCP;114;yes;267,02
J12010_9.RCP;77;yes;37,88
J1201_10.RCP;108;yes;351,36
J12011_10.RCP;216;no;600
J12011_1.RCP;200;no;600
J12011_2.RCP;188;no;600
J12011_3.RCP;239;no;600
J12011_4.RCP;237;no;600
J12011_5.RCP;252;no;600
J12011_6.RCP;262;no;600
J12011_7.RCP;189;no;600
J12011_8.RCP;188;no;600
J12011_9.RCP;200;no;600
J1201_1.RCP;110;no;600
J12012_10.RCP;161;no;600
J12012_1.RCP;165;no;600
J12012_2.RCP;132;no;600
J12012_3.RCP;155;no;600
J12012_4.RCP;144;no;600
J12012_5.RCP;194;no;600
J12012_6.RCP;143;no;600
J12012_7.RCP;141;no;600
J12012_8.RCP;139;no;600
J12012_9.RCP;120;no;600
J1201_2.RCP;109;yes;334,04
J12013_10.RCP;111;no;600
J12013_1.RCP;145;no;600
J12013_2.RCP;101;no;600
J12013_3.RCP;149;no;600
J12013_4.RCP;127;no;600
J12013_5.RCP;105;no;600
J12013_6.RCP;117;no;600
J12013_7.RCP;124;no;600
J12013_8.RCP;115;no;600
J12013_9.RCP;103;no;600
J1201_3.RCP;128;no;600
J12014_10.RCP;89;no;600
J12014_1.RCP;98;no;600
J12014_2.RCP;109;no;600
J12014_3.RCP;96;no;600
J12014_4.RCP;105;no;600
J12014_5.RCP;114;no;600
J12014_6.RCP;99;no;600
J12014_7.RCP;104;no;600
J12014_8.RCP;132;no;600
J12014_9.RCP;104;no;600
J1201_4.RCP;97;yes;189,15
J12015_10.RCP;91;yes;96,34
J12015_1.RCP;81;yes;82,99
J12015_2.RCP;77;no;600
J12015_3.RCP;92;no;600
J12015_4.RCP;82;yes;153,41
J12015_5.RCP;87;yes;78,37
J12015_6.RCP;97;yes;62,36
J12015_7.RCP;75;yes;115,41
J12015_8.RCP;126;yes;22,08
J12015_9.RCP;109;yes;12,35
J1201_5.RCP;112;yes;262,11
J12016_10.RCP;248;no;600
J12016_1.RCP;223;no;600
J12016_2.RCP;275;no;600
J12016_3.RCP;267;no;600
J12016_4.RCP;232;no;600
J12016_5.RCP;230;no;600
J12016_6.RCP;239;no;600
J12016_7.RCP;215;no;600
J12016_8.RCP;230;no;600
J12016_9.RCP;230;no;600
J1201_6.RCP;84;yes;102,34
J12017_10.RCP;156;no;600
J12017_1.RCP;156;no;600
J12017_2.RCP;140;no;600
J12017_3.RCP;126;no;600
J12017_4.RCP;140;no;600
J12017_5.RCP;158;no;600
J12017_6.RCP;154;no;600
J12017_7.RCP;167;no;600
J12017_8.RCP;145;no;600
J12017_9.RCP;162;no;600
J1201_7.RCP;117;yes;161,23
J12018_10.RCP;117;no;600
J12018_1.RCP;151;no;600
J12018_2.RCP;143;no;600
J12018_3.RCP;117;no;600
J12018_4.RCP;121;no;600
J12018_5.RCP;138;no;600
J12018_6.RCP;152;no;600
J12018_7.RCP;146;no;600
J12018_8.RCP;119;no;600
J12018_9.RCP;105;no;600
J1201_8.RCP;110;no;600
J12019_10.RCP;94;no;600
J12019_1.RCP;94;no;600
J12019_2.RCP;92;no;600
J12019_3.RCP;95;no;600
J12019_4.RCP;125;no;600
J12019_5.RCP;120;no;600
J12019_6.RCP;101;no;600
J12019_7.RCP;101;no;600
J12019_8.RCP;107;no;600
J12019_9.RCP;101;no;600
J1201_9.RCP;112;yes;154,60
J12020_10.RCP;85;no;600
J12020_1.RCP;98;no;600
J12020_2.RCP;103;no;600
J12020_3.RCP;90;no;600
J12020_4.RCP;89;yes;85,89
J12020_5.RCP;70;no;600
J12020_6.RCP;80;yes;71,37
J12020_7.RCP;81;yes;169,25
J12020_8.RCP;119;no;600
J12020_9.RCP;80;yes;104,42
J1202_10.RCP;96;yes;238,70
J12021_10.RCP;102;yes;492,40
J12021_1.RCP;115;no;600
J12021_2.RCP;120;no;600
J12021_3.RCP;143;yes;126,49
J12021_4.RCP;135;yes;433,75
J12021_5.RCP;110;yes;165,89
J12021_6.RCP;109;yes;356,16
J12021_7.RCP;115;no;600
J12021_8.RCP;127;yes;107,60
J12021_9.RCP;102;yes;195,94
J1202_1.RCP;87;yes;128,28
J12022_10.RCP;79;yes;67,14
J12022_1.RCP;101;yes;154,58
J12022_2.RCP;107;yes;83,80
J12022_3.RCP;97;no;600
J12022_4.RCP;90;yes;79,51
J12022_5.RCP;93;yes;108,00
J12022_6.RCP;103;yes;82,50
J12022_7.RCP;133;yes;51,43
J12022_8.RCP;103;yes;418,41
J12022_9.RCP;109;yes;98,61
J1202_2.RCP;75;yes;188,22
J12023_10.RCP;100;yes;67,89
J12023_1.RCP;107;yes;38,20
J12023_2.RCP;116;yes;60,67
J12023_3.RCP;99;yes;9,31
J12023_4.RCP;106;yes;40,49
J12023_5.RCP;99;yes;42,46
J12023_6.RCP;106;yes;61,35
J12023_7.RCP;104;yes;49,45
J12023_8.RCP;101;yes;47,83
J12023_9.RCP;107;yes;70,89
J1202_3.RCP;92;yes;330,24
J12024_10.RCP;91;yes;36,93
J12024_1.RCP;93;yes;26,99
J12024_2.RCP;91;yes;23,69
J12024_3.RCP;89;yes;31,67
J12024_4.RCP;101;yes;46,70
J12024_5.RCP;86;yes;43,44
J12024_6.RCP;95;yes;57,26
J12024_7.RCP;112;yes;35,33
J12024_8.RCP;104;yes;33,53
J12024_9.RCP;82;yes;43,00
J1202_4.RCP;95;yes;78,61
J12025_10.RCP;92;yes;26,18
J12025_1.RCP;82;yes;40,53
J12025_2.RCP;108;yes;30,12
J12025_3.RCP;100;yes;5,13
J12025_4.RCP;117;yes;27,47
J12025_5.RCP;100;yes;0,01
J12025_6.RCP;92;yes;34,90
J12025_7.RCP;92;yes;39,13
J12025_8.RCP;80;yes;56,73
J12025_9.RCP;94;yes;26,67
J1202_5.RCP;103;yes;141,79
J12026_10.RCP;225;no;600
J12026_1.RCP;193;no;600
J12026_2.RCP;190;no;600
J12026_3.RCP;194;no;600
J12026_4.RCP;195;no;600
J12026_5.RCP;175;no;600
J12026_6.RCP;214;no;600
J12026_7.RCP;184;no;600
J12026_8.RCP;202;no;600
J12026_9.RCP;203;no;600
J1202_6.RCP;92;yes;119,04
J12027_10.RCP;134;no;600
J12027_1.RCP;124;no;600
J12027_2.RCP;128;no;600
J12027_3.RCP;158;no;600
J12027_4.RCP;124;no;600
J12027_5.RCP;125;no;600
J12027_6.RCP;171;no;600
J12027_7.RCP;140;no;600
J12027_8.RCP;171;no;600
J12027_9.RCP;148;no;600
J1202_7.RCP;90;yes;83,38
J12028_10.RCP;136;no;600
J12028_1.RCP;118;no;600
J12028_2.RCP;121;no;600
J12028_3.RCP;101;yes;278,05
J12028_4.RCP;123;no;600
J12028_5.RCP;102;yes;170,26
J12028_6.RCP;108;no;600
J12028_7.RCP;120;no;600
J12028_8.RCP;108;no;600
J12028_9.RCP;104;no;600
J1202_8.RCP;83;yes;92,33
J12029_10.RCP;96;yes;137,50
J12029_1.RCP;104;yes;102,06
J12029_2.RCP;91;yes;177,69
J12029_3.RCP;106;no;600
J12029_4.RCP;82;no;600
J12029_5.RCP;105;no;600
J12029_6.RCP;101;no;600
J12029_7.RCP;97;yes;147,54
J12029_8.RCP;83;no;600
J12029_9.RCP;97;yes;132,32
J1202_9.RCP;94;yes;121,66
J12030_10.RCP;86;yes;91,31
J12030_1.RCP;102;yes;140,80
J12030_2.RCP;112;yes;70,78
J12030_3.RCP;108;yes;86,11
J12030_4.RCP;83;yes;149,86
J12030_5.RCP;87;no;600
J12030_6.RCP;79;yes;130,23
J12030_7.RCP;95;no;600
J12030_8.RCP;79;yes;78,77
J12030_9.RCP;93;yes;143,56
J1203_10.RCP;103;yes;29,39
J12031_10.RCP;276;no;600
J12031_1.RCP;235;no;600
J12031_2.RCP;225;no;600
J12031_3.RCP;209;no;600
J12031_4.RCP;257;no;600
J12031_5.RCP;246;no;600
J12031_6.RCP;218;no;600
J12031_7.RCP;244;no;600
J12031_8.RCP;229;no;600
J12031_9.RCP;224;no;600
J1203_1.RCP;80;yes;130,48
J12032_10.RCP;159;no;600
J12032_1.RCP;168;no;600
J12032_2.RCP;155;no;600
J12032_3.RCP;179;no;600
J12032_4.RCP;162;no;600
J12032_5.RCP;159;no;600
J12032_6.RCP;154;no;600
J12032_7.RCP;146;no;600
J12032_8.RCP;159;no;600
J12032_9.RCP;146;no;600
J1203_2.RCP;88;yes;37,76
J12033_10.RCP;122;no;600
J12033_1.RCP;129;no;600
J12033_2.RCP;131;no;600
J12033_3.RCP;130;no;600
J12033_4.RCP;129;no;600
J12033_5.RCP;170;no;600
J12033_6.RCP;135;no;600
J12033_7.RCP;144;no;600
J12033_8.RCP;133;no;600
J12033_9.RCP;137;no;600
J1203_3.RCP;100;yes;40,25
J12034_10.RCP;107;no;600
J12034_1.RCP;84;no;600
J12034_2.RCP;118;no;600
J12034_3.RCP;115;no;600
J12034_4.RCP;96;no;600
J12034_5.RCP;119;no;600
J12034_6.RCP;103;no;600
J12034_7.RCP;113;no;600
J12034_8.RCP;101;no;600
J12034_9.RCP;104;no;600
J1203_4.RCP;71;yes;63,84
J12035_10.RCP;86;yes;553,60
J12035_1.RCP;87;yes;39,34
J12035_2.RCP;123;no;600
J12035_3.RCP;83;no;600
J12035_4.RCP;104;no;600
J12035_5.RCP;103;no;600
J12035_6.RCP;86;yes;157,85
J12035_7.RCP;99;yes;46,60
J12035_8.RCP;101;yes;373,76
J12035_9.RCP;98;no;600
J1203_5.RCP;84;yes;49,33
J12036_10.RCP;254;no;600
J12036_1.RCP;238;no;600
J12036_2.RCP;261;no;600
J12036_3.RCP;268;no;600
J12036_4.RCP;289;no;600
J12036_5.RCP;263;no;600
J12036_6.RCP;273;no;600
J12036_7.RCP;238;no;600
J12036_8.RCP;198;no;600
J12036_9.RCP;266;no;600
J1203_6.RCP;102;yes;28,07
J12037_10.RCP;154;no;600
J12037_1.RCP;169;no;600
J12037_2.RCP;164;no;600
J12037_3.RCP;166;no;600
J12037_4.RCP;185;no;600
J12037_5.RCP;231;no;600
J12037_6.RCP;200;no;600
J12037_7.RCP;181;no;600
J12037_8.RCP;207;no;600
J12037_9.RCP;168;no;600
J1203_7.RCP;93;yes;49,38
J12038_10.RCP;160;no;600
J12038_1.RCP;128;no;600
J12038_2.RCP;146;no;600
J12038_3.RCP;172;no;600
J12038_4.RCP;170;no;600
J12038_5.RCP;126;no;600
J12038_6.RCP;138;no;600
J12038_7.RCP;123;no;600
J12038_8.RCP;144;no;600
J12038_9.RCP;163;no;600
J1203_8.RCP;77;yes;228,29
J12039_10.RCP;128;no;600
J12039_1.RCP;109;no;600
J12039_2.RCP;127;no;600
J12039_3.RCP;129;no;600
J12039_4.RCP;114;no;600
J12039_5.RCP;117;no;600
J12039_6.RCP;100;no;600
J12039_7.RCP;116;no;600
J12039_8.RCP;113;no;600
J12039_9.RCP;107;no;600
J1203_9.RCP;86;yes;28,75
J12040_10.RCP;96;yes;186,67
J12040_1.RCP;91;no;600
J12040_2.RCP;100;no;600
J12040_3.RCP;97;no;600
J12040_4.RCP;112;yes;256,79
J12040_5.RCP;106;no;600
J12040_6.RCP;90;yes;105,84
J12040_7.RCP;91;yes;179,07
J12040_8.RCP;103;no;600
J12040_9.RCP;125;no;600
J1204_10.RCP;77;yes;43,42
J12041_10.RCP;136;yes;111,35
J12041_1.RCP;127;yes;104,19
J12041_2.RCP;141;no;600
J12041_3.RCP;141;yes;227,65
J12041_4.RCP;116;yes;179,51
J12041_5.RCP;138;yes;63,13
J12041_6.RCP;113;yes;132,62
J12041_7.RCP;110;no;600
J12041_8.RCP;138;yes;204,72
J12041_9.RCP;121;no;600
J1204_1.RCP;74;yes;38,58
J12042_10.RCP;118;yes;118,59
J12042_1.RCP;111;no;600
J12042_2.RCP;126;yes;39,35
J12042_3.RCP;106;yes;58,89
J12042_4.RCP;104;yes;98,84
J12042_5.RCP;121;no;600
J12042_6.RCP;119;yes;170,72
J12042_7.RCP;123;yes;55,89
J12042_8.RCP;114;no;600
J12042_9.RCP;104;yes;72,02
J1204_2.RCP;107;yes;49,44
J12043_10.RCP;113;yes;50,07
J12043_1.RCP;105;yes;39,79
J12043_2.RCP;120;yes;38,28
J12043_3.RCP;95;yes;74,57
J12043_4.RCP;105;yes;53,41
J12043_5.RCP;105;yes;49,66
J12043_6.RCP;98;yes;88,97
J12043_7.RCP;122;yes;53,53
J12043_8.RCP;115;yes;27,37
J12043_9.RCP;105;yes;29,30
J1204_3.RCP;95;yes;25,57
J12044_10.RCP;98;yes;53,54
J12044_1.RCP;100;yes;30,76
J12044_2.RCP;112;yes;26,70
J12044_3.RCP;107;yes;27,54
J12044_4.RCP;95;yes;33,02
J12044_5.RCP;98;yes;27,53
J12044_6.RCP;106;yes;30,69
J12044_7.RCP;98;yes;24,77
J12044_8.RCP;108;yes;35,42
J12044_9.RCP;91;yes;24,57
J1204_4.RCP;75;yes;59,00
J12045_10.RCP;99;yes;26,28
J12045_1.RCP;108;yes;13,75
J12045_2.RCP;91;yes;25,82
J12045_3.RCP;98;yes;23,43
J12045_4.RCP;103;yes;14,41
J12045_5.RCP;116;yes;28,16
J12045_6.RCP;125;yes;7,50
J12045_7.RCP;103;yes;22,02
J12045_8.RCP;103;yes;18,79
J12045_9.RCP;114;yes;9,17
J1204_5.RCP;74;yes;92,00
J12046_10.RCP;222;no;600
J12046_1.RCP;226;no;600
J12046_2.RCP;230;no;600
J12046_3.RCP;198;no;600
J12046_4.RCP;191;no;600
J12046_5.RCP;180;no;600
J12046_6.RCP;208;no;600
J12046_7.RCP;193;no;600
J12046_8.RCP;205;no;600
J12046_9.RCP;190;no;600
J1204_6.RCP;90;yes;72,68
J12047_10.RCP;147;no;600
J12047_1.RCP;163;no;600
J12047_2.RCP;157;no;600
J12047_3.RCP;140;no;600
J12047_4.RCP;149;no;600
J12047_5.RCP;144;no;600
J12047_6.RCP;158;no;600
J12047_7.RCP;146;no;600
J12047_8.RCP;167;no;600
J12047_9.RCP;157;no;600
J1204_7.RCP;81;yes;48,79
J12048_10.RCP;118;no;600
J12048_1.RCP;107;no;600
J12048_2.RCP;122;no;600
J12048_3.RCP;127;no;600
J12048_4.RCP;142;no;600
J12048_5.RCP;118;no;600
J12048_6.RCP;112;no;600
J12048_7.RCP;117;no;600
J12048_8.RCP;120;no;600
J12048_9.RCP;119;no;600
J1204_8.RCP;90;yes;7,75
J12049_10.RCP;102;no;600
J12049_1.RCP;96;yes;150,23
J12049_2.RCP;116;no;600
J12049_3.RCP;103;no;600
J12049_4.RCP;100;no;600
J12049_5.RCP;89;no;600
J12049_6.RCP;128;yes;172,76
J12049_7.RCP;104;no;600
J12049_8.RCP;118;no;600
J12049_9.RCP;99;no;600
J1204_9.RCP;79;yes;43,57
J12050_10.RCP;103;yes;274,40
J12050_1.RCP;116;yes;90,64
J12050_2.RCP;119;no;600
J12050_3.RCP;111;yes;54,03
J12050_4.RCP;104;no;600
J12050_5.RCP;100;yes;216,13
J12050_6.RCP;102;yes;107,06
J12050_7.RCP;137;yes;20,58
J12050_8.RCP;112;yes;26,77
J12050_9.RCP;101;yes;165,23
J1205_10.RCP;92;yes;43,17
J12051_10.RCP;275;no;600
J12051_1.RCP;255;no;600
J12051_2.RCP;264;no;600
J12051_3.RCP;265;no;600
J12051_4.RCP;263;no;600
J12051_5.RCP;285;no;600
J12051_6.RCP;263;no;600
J12051_7.RCP;257;no;600
J12051_8.RCP;248;no;600
J12051_9.RCP;253;no;600
J1205_1.RCP;92;yes;0,01
J12052_10.RCP;176;no;600
J12052_1.RCP;214;no;600
J12052_2.RCP;218;no;600
J12052_3.RCP;155;no;600
J12052_4.RCP;199;no;600
J12052_5.RCP;200;no;600
J12052_6.RCP;238;no;600
J12052_7.RCP;173;no;600
J12052_8.RCP;185;no;600
J12052_9.RCP;175;no;600
J1205_2.RCP;80;yes;45,17
J12053_10.RCP;152;no;600
J12053_1.RCP;166;no;600
J12053_2.RCP;133;no;600
J12053_3.RCP;133;no;600
J12053_4.RCP;171;no;600
J12053_5.RCP;136;no;600
J12053_6.RCP;120;no;600
J12053_7.RCP;136;no;600
J12053_8.RCP;158;no;600
J12053_9.RCP;191;no;600
J1205_3.RCP;72;yes;33,70
J12054_10.RCP;117;no;600
J12054_1.RCP;116;no;600
J12054_2.RCP;134;yes;429,54
J12054_3.RCP;120;no;600
J12054_4.RCP;136;no;600
J12054_5.RCP;132;no;600
J12054_6.RCP;119;no;600
J12054_7.RCP;129;no;600
J12054_8.RCP;117;no;600
J12054_9.RCP;121;no;600
J1205_4.RCP;97;yes;22,38
J12055_10.RCP;100;yes;488,15
J12055_1.RCP;112;no;600
J12055_2.RCP;83;yes;189,63
J12055_3.RCP;126;yes;161,97
J12055_4.RCP;92;no;600
J12055_5.RCP;106;yes;335,76
J12055_6.RCP;111;no;600
J12055_7.RCP;105;yes;28,49
J12055_8.RCP;110;no;600
J12055_9.RCP;97;no;600
J1205_5.RCP;77;yes;10,88
J12056_10.RCP;309;no;600
J12056_1.RCP;277;no;600
J12056_2.RCP;242;no;600
J12056_3.RCP;279;no;600
J12056_4.RCP;257;no;600
J12056_5.RCP;326;no;600
J12056_6.RCP;259;no;600
J12056_7.RCP;332;no;600
J12056_8.RCP;343;no;600
J12056_9.RCP;338;no;600
J1205_6.RCP;88;yes;32,38
J12057_10.RCP;193;no;600
J12057_1.RCP;217;no;600
J12057_2.RCP;181;no;600
J12057_3.RCP;218;no;600
J12057_4.RCP;237;no;600
J12057_5.RCP;204;no;600
J12057_6.RCP;224;no;600
J12057_7.RCP;194;no;600
J12057_8.RCP;193;no;600
J12057_9.RCP;205;no;600
J1205_7.RCP;84;yes;0,01
J12058_10.RCP;151;no;600
J12058_1.RCP;165;no;600
J12058_2.RCP;154;no;600
J12058_3.RCP;136;no;600
J12058_4.RCP;159;no;600
J12058_5.RCP;144;no;600
J12058_6.RCP;176;no;600
J12058_7.RCP;172;no;600
J12058_8.RCP;158;no;600
J12058_9.RCP;147;no;600
J1205_8.RCP;78;yes;69,20
J12059_10.RCP;150;no;600
J12059_1.RCP;128;no;600
J12059_2.RCP;120;no;600
J12059_3.RCP;117;no;600
J12059_4.RCP;123;no;600
J12059_5.RCP;122;no;600
J12059_6.RCP;132;no;600
J12059_7.RCP;128;no;600
J12059_8.RCP;125;no;600
J12059_9.RCP;131;no;600
J1205_9.RCP;106;yes;55,74
J12060_10.RCP;97;no;600
J12060_1.RCP;102;no;600
J12060_2.RCP;89;no;600
J12060_3.RCP;102;no;600
J12060_4.RCP;118;no;600
J12060_5.RCP;119;no;600
J12060_6.RCP;121;no;600
J12060_7.RCP;109;no;600
J12060_8.RCP;108;no;600
J12060_9.RCP;101;yes;125,36
J1206_10.RCP;202;no;600
J1206_1.RCP;170;no;600
J1206_2.RCP;160;no;600
J1206_3.RCP;156;no;600
J1206_4.RCP;173;no;600
J1206_5.RCP;144;no;600
J1206_6.RCP;183;no;600
J1206_7.RCP;196;no;600
J1206_8.RCP;175;no;600
J1206_9.RCP;188;no;600
J1207_10.RCP;134;no;600
J1207_1.RCP;118;no;600
J1207_2.RCP;132;no;600
J1207_3.RCP;112;no;600
J1207_4.RCP;132;no;600
J1207_5.RCP;148;no;600
J1207_6.RCP;143;no;600
J1207_7.RCP;139;no;600
J1207_8.RCP;117;no;600
J1207_9.RCP;107;no;600
J1208_10.RCP;105;no;600
J1208_1.RCP;104;no;600
J1208_2.RCP;118;no;600
J1208_3.RCP;104;no;600
J1208_4.RCP;116;no;600
J1208_5.RCP;122;no;600
J1208_6.RCP;100;no;600
J1208_7.RCP;101;no;600
J1208_8.RCP;99;no;600
J1208_9.RCP;107;no;600
J1209_10.RCP;89;no;600
J1209_1.RCP;94;no;600
J1209_2.RCP;94;yes;215,07
J1209_3.RCP;88;no;600
J1209_4.RCP;96;no;600
J1209_5.RCP;114;yes;70,65
J1209_6.RCP;104;no;600
J1209_7.RCP;80;yes;314,24
J1209_8.RCP;80;yes;192,08
J1209_9.RCP;90;no;600
