instance;best_makespan;opt_or_unsat_certified;time
J3025_3.RCP;76;yes;12,97
J3025_4.RCP;81;yes;30,30
J3025_5.RCP;72;yes;6,50
J3025_6.RCP;58;yes;16,18
J3025_7.RCP;95;yes;4,20
J3025_8.RCP;69;yes;4,74
J3025_9.RCP;84;yes;6,53
J302_5.RCP;51;yes;0,00
J3026_10.RCP;49;yes;0,44
J3026_1.RCP;59;yes;0,27
J3026_2.RCP;40;yes;0,00
J3026_3.RCP;58;yes;0,12
J3026_4.RCP;62;yes;0,11
J3026_5.RCP;74;yes;0,09
J3026_6.RCP;53;yes;0,34
J3026_7.RCP;56;yes;0,14
J3026_8.RCP;66;yes;0,08
J3026_9.RCP;43;yes;0,36
J302_6.RCP;47;yes;0,05
J3027_10.RCP;62;yes;0,12
J3027_1.RCP;43;yes;0,16
J3027_2.RCP;58;yes;0,08
J3027_3.RCP;60;yes;0,09
J3027_4.RCP;64;yes;0,10
J3027_5.RCP;49;yes;0,24
J3027_6.RCP;59;yes;0,17
J3027_7.RCP;49;yes;0,19
J3027_8.RCP;66;yes;0,20
J3027_9.RCP;55;yes;0,20
J302_7.RCP;47;yes;0,04
J3028_10.RCP;59;yes;0,00
J3028_1.RCP;69;yes;0,00
J3028_2.RCP;57;yes;0,00
J3028_3.RCP;40;yes;0,00
J3028_4.RCP;49;yes;0,00
J3028_5.RCP;73;yes;0,00
J3028_6.RCP;55;yes;0,00
J3028_7.RCP;48;yes;0,00
J3028_8.RCP;53;yes;0,00
J3028_9.RCP;62;yes;0,00
J302_8.RCP;54;yes;0,07
J3029_10.RCP;76;yes;0,48
J3029_1.RCP;85;yes;11,86
J3029_2.RCP;90;yes;23,29
J3029_3.RCP;78;no;600
J3029_4.RCP;103;yes;194,97
J3029_5.RCP;98;yes;14,84
J3029_6.RCP;92;no;600
J3029_7.RCP;73;yes;30,16
J3029_8.RCP;80;yes;229,24
J3029_9.RCP;97;yes;77,51
J302_9.RCP;54;yes;0,10
J3030_10.RCP;53;yes;1,12
J3030_1.RCP;47;yes;1,88
J3030_2.RCP;68;yes;1,52
J3030_3.RCP;55;yes;1,06
J3030_4.RCP;53;yes;0,78
J3030_5.RCP;54;yes;0,65
J3030_6.RCP;62;yes;1,44
J3030_7.RCP;68;yes;0,56
J3030_8.RCP;46;yes;0,70
J3030_9.RCP;46;yes;1,24
J303_10.RCP;59;yes;0,06
J3031_10.RCP;55;yes;1,51
J3031_1.RCP;43;yes;0,00
J3031_2.RCP;63;yes;0,00
J3031_3.RCP;58;yes;0,19
J3031_4.RCP;50;yes;0,14
J3031_5.RCP;52;yes;0,69
J3031_6.RCP;53;yes;0,10
J3031_7.RCP;61;yes;0,25
J3031_8.RCP;58;yes;0,00
J3031_9.RCP;50;yes;0,89
J303_1.RCP;72;yes;0,04
J3032_10.RCP;51;yes;0,00
J3032_1.RCP;61;yes;0,00
J3032_2.RCP;60;yes;0,00
J3032_3.RCP;57;yes;0,00
J3032_4.RCP;68;yes;0,00
J3032_5.RCP;54;yes;0,00
J3032_6.RCP;44;yes;0,00
J3032_7.RCP;35;yes;0,00
J3032_8.RCP;54;yes;0,00
J3032_9.RCP;65;yes;0,00
J303_2.RCP;40;yes;0,03
J3033_10.RCP;53;yes;0,02
J3033_1.RCP;65;yes;0,09
J3033_2.RCP;60;yes;0,08
J3033_3.RCP;55;yes;0,05
J3033_4.RCP;77;yes;0,06
J3033_5.RCP;53;yes;0,09
J3033_6.RCP;59;yes;0,02
J3033_7.RCP;58;yes;0,06
J3033_8.RCP;61;yes;0,06
J3033_9.RCP;65;yes;0,10
J303_3.RCP;57;yes;0,00
J3034_10.RCP;47;yes;0,04
J3034_1.RCP;68;yes;0,04
J3034_2.RCP;44;yes;0,02
J3034_3.RCP;69;yes;0,04
J3034_4.RCP;67;yes;0,05
J3034_5.RCP;63;yes;0,08
J3034_6.RCP;52;yes;0,07
J3034_7.RCP;58;yes;0,06
J3034_8.RCP;58;yes;0,07
J3034_9.RCP;60;yes;0,00
J303_4.RCP;98;yes;0,05
J3035_10.RCP;59;yes;0,02
J3035_1.RCP;57;yes;0,06
J3035_2.RCP;53;yes;0,00
J3035_3.RCP;60;yes;0,06
J3035_4.RCP;50;yes;0,07
J3035_5.RCP;60;yes;0,04
J3035_6.RCP;58;yes;0,04
J3035_7.RCP;61;yes;0,03
J3035_8.RCP;63;yes;0,00
J3035_9.RCP;59;yes;0,06
J303_5.RCP;53;yes;0,05
J3036_10.RCP;59;yes;0,00
J3036_1.RCP;66;yes;0,00
J3036_2.RCP;44;yes;0,00
J3036_3.RCP;61;yes;0,00
J3036_4.RCP;59;yes;0,00
J3036_5.RCP;64;yes;0,00
J3036_6.RCP;46;yes;0,00
J3036_7.RCP;56;yes;0,00
J3036_8.RCP;63;yes;0,00
J3036_9.RCP;59;yes;0,00
J303_6.RCP;54;yes;0,03
