instance;best_makespan;opt_or_unsat_certified;time
J5046_1.mm2;51;no;600
J5046_2.mm2;46;no;600
J5046_3.mm2;52;no;600
J5046_4.mm2;34;no;600
J5046_5.mm2;44;no;600
J5047_1.mm2;36;no;600
J5047_2.mm2;41;no;600
J5047_3.mm2;44;no;600
J5047_4.mm2;41;no;600
J5047_5.mm2;40;no;600
J5048_1.mm2;36;no;600
J5048_2.mm2;42;no;600
J5048_3.mm2;30;no;600
J5048_4.mm2;36;no;600
J5048_5.mm2;43;no;600
J5049_1.mm2;39;yes;7,26
J5049_2.mm2;45;yes;9,63
J5049_3.mm2;38;yes;1,82
J5049_4.mm2;38;yes;3,62
J5049_5.mm2;34;yes;10,18
J5050_1.mm2;37;yes;1,07
J5050_2.mm2;31;yes;1,10
J5050_3.mm2;36;yes;0,78
J5050_4.mm2;37;yes;0,97
J5050_5.mm2;33;yes;1,22
J5051_1.mm2;21;yes;1,33
J5051_2.mm2;26;yes;1,22
J5051_3.mm2;25;yes;0,85
J5051_4.mm2;31;yes;0,74
J5051_5.mm2;25;yes;1,05
J505_1.mm2;20;yes;0,83
J5052_1.mm2;25;yes;1,04
J5052_2.mm2;25;yes;1,45
J5052_3.mm2;29;yes;1,20
J5052_4.mm2;33;yes;1,36
J5052_5.mm2;26;yes;1,06
J505_2.mm2;18;yes;0,68
J5053_1.mm2;28;yes;0,74
J5053_2.mm2;25;yes;0,75
J5053_3.mm2;32;yes;0,65
J5053_4.mm2;18;yes;0,92
J5053_5.mm2;32;yes;0,98
J505_3.mm2;20;yes;0,74
J5054_1.mm2;25;yes;1,11
J5054_2.mm2;27;yes;1,29
J5054_3.mm2;26;yes;0,86
J5054_4.mm2;21;yes;1,08
J5054_5.mm2;23;yes;1,12
J505_4.mm2;18;yes;1,12
J5055_1.mm2;37;yes;9,55
J5055_2.mm2;40;yes;12,82
J5055_3.mm2;40;yes;20,70
J5055_4.mm2;40;yes;8,87
J5055_5.mm2;42;yes;14,64
J505_5.mm2;17;yes;0,87
J5056_1.mm2;38;no;600
J5056_2.mm2;29;yes;1,53
J5056_3.mm2;34;yes;4,45
J5056_4.mm2;34;yes;414,74
J5056_5.mm2;41;no;600
J5057_1.mm2;25;yes;257,60
J5057_2.mm2;28;yes;2,49
J5057_3.mm2;31;yes;13,26
J5057_4.mm2;28;yes;1,37
J5057_5.mm2;27;yes;1,97
J5058_1.mm2;34;yes;61,76
J5058_2.mm2;33;yes;2,20
J5058_3.mm2;33;yes;2,49
J5058_4.mm2;29;no;600
J5058_5.mm2;28;yes;42,16
J5059_1.mm2;29;yes;1,20
J5059_2.mm2;22;yes;2,54
J5059_3.mm2;24;yes;5,60
J5059_4.mm2;31;yes;3,04
J5059_5.mm2;33;yes;1,34
J5060_1.mm2;34;yes;1,60
J5060_2.mm2;27;yes;1,70
J5060_3.mm2;32;yes;1,73
J5060_4.mm2;23;yes;1,58
J5060_5.mm2;24;yes;2,69
J5061_1.mm2;37;yes;2,74
J5061_2.mm2;42;yes;20,86
J5061_3.mm2;45;yes;14,16
J5061_4.mm2;40;yes;6,79
J5061_5.mm2;36;yes;2,01
J506_1.mm2;20;yes;0,82
J5062_1.mm2;34;yes;0,68
J5062_2.mm2;32;yes;0,59
J5062_3.mm2;32;yes;0,89
J5062_4.mm2;28;yes;0,95
J5062_5.mm2;31;yes;0,64
J506_2.mm2;21;yes;0,68
J5063_1.mm2;28;yes;0,76
J5063_2.mm2;32;yes;0,80
J5063_3.mm2;27;yes;0,87
J5063_4.mm2;21;yes;1,20
J5063_5.mm2;32;yes;1,22
J506_3.mm2;20;yes;1,14
J5064_1.mm2;29;yes;0,53
J5064_2.mm2;28;yes;1,09
J5064_3.mm2;32;yes;0,56
J5064_4.mm2;26;yes;0,91
J5064_5.mm2;22;yes;1,32
J506_4.mm2;25;yes;0,92
J5065_1.mm2;27;yes;0,70
J5065_2.mm2;22;yes;0,94
J5065_3.mm2;28;yes;0,81
J5065_4.mm2;29;yes;1,11
J5065_5.mm2;29;yes;0,81
J506_5.mm2;24;yes;0,77
J5066_1.mm2;24;yes;0,68
J5066_2.mm2;23;yes;0,94
J5066_3.mm2;29;yes;1,21
J5066_4.mm2;25;yes;0,99
J5066_5.mm2;37;yes;1,29
J5067_1.mm2;37;yes;4,82
J5067_2.mm2;42;yes;4,36
J5067_3.mm2;42;yes;6,07
J5067_4.mm2;30;yes;12,74
J5067_5.mm2;42;yes;15,52
J5068_1.mm2;28;yes;1,42
J5068_2.mm2;32;yes;1,80
J5068_3.mm2;30;yes;1,36
J5068_4.mm2;32;yes;0,92
J5068_5.mm2;30;yes;2,25
J5069_1.mm2;20;yes;1,75
J5069_2.mm2;28;yes;1,40
J5069_3.mm2;21;yes;2,12
J5069_4.mm2;29;yes;1,64
J5069_5.mm2;24;yes;1,49
J5070_1.mm2;24;yes;1,04
J5070_2.mm2;30;yes;2,22
J5070_3.mm2;23;yes;1,21
J5070_4.mm2;27;yes;1,30
J5070_5.mm2;26;yes;1,56
J5071_1.mm2;27;yes;1,10
J5071_2.mm2;24;yes;1,90
J5071_3.mm2;24;yes;1,28
J5071_4.mm2;36;yes;1,27
J5071_5.mm2;27;yes;2,11
J507_1.mm2;48;no;600
J5072_1.mm2;21;yes;1,61
J5072_2.mm2;30;yes;1,00
J5072_3.mm2;23;yes;1,51
J5072_4.mm2;26;yes;1,63
J5072_5.mm2;28;yes;0,83
J507_2.mm2;46;no;600
J5073_1.mm2;68;yes;11,53
J5073_2.mm2;71;yes;354,49
J5073_3.mm2;68;yes;34,18
J5073_4.mm2;75;yes;20,42
J5073_5.mm2;78;yes;8,53
J507_3.mm2;46;no;600
J5074_1.mm2;57;yes;7,87
J5074_2.mm2;51;yes;13,35
J5074_3.mm2;65;yes;26,25
J5074_4.mm2;54;yes;2,39
J5074_5.mm2;57;yes;23,46
J507_4.mm2;51;no;600
J5075_1.mm2;51;yes;1,47
J5075_2.mm2;40;yes;3,48
J5075_3.mm2;45;yes;1,61
J5075_4.mm2;51;yes;1,99
J5075_5.mm2;44;yes;1,85
J507_5.mm2;45;no;600
J5076_1.mm2;44;yes;4,59
J5076_2.mm2;40;yes;3,69
J5076_3.mm2;43;yes;6,18
J5076_4.mm2;39;yes;2,01
J5076_5.mm2;49;yes;2,96
J5077_1.mm2;44;yes;1,61
J5077_2.mm2;48;yes;1,35
J5077_3.mm2;47;yes;1,32
J5077_4.mm2;47;yes;1,49
J5077_5.mm2;39;yes;1,73
J5078_1.mm2;49;yes;1,89
J5078_2.mm2;53;yes;0,88
J5078_3.mm2;38;yes;3,07
J5078_4.mm2;48;yes;2,42
J5078_5.mm2;42;yes;1,66
J5079_1.mm2;73;no;600
J5079_2.mm2;82;no;600
J5079_3.mm2;73;yes;59,27
J5079_4.mm2;68;yes;198,18
J5079_5.mm2;80;no;600
J5080_1.mm2;78;no;600
J5080_2.mm2;73;no;600
J5080_3.mm2;90;no;600
J5080_4.mm2;77;no;600
J5080_5.mm2;73;no;600
J5081_1.mm2;63;yes;24,52
J5081_2.mm2;59;yes;8,11
J5081_3.mm2;58;no;600
J5081_4.mm2;66;no;600
J5081_5.mm2;54;no;600
J508_1.mm2;42;no;600
J5082_1.mm2;61;no;600
J5082_2.mm2;68;no;600
J5082_3.mm2;58;no;600
J5082_4.mm2;71;no;600
J5082_5.mm2;54;yes;323,62
J508_2.mm2;34;no;600
J5083_1.mm2;49;yes;11,69
J5083_2.mm2;54;yes;3,18
J5083_3.mm2;51;yes;4,54
J5083_4.mm2;56;yes;93,30
J5083_5.mm2;62;yes;33,01
J508_3.mm2;39;no;600
J5084_1.mm2;51;yes;29,50
J5084_2.mm2;57;yes;33,62
J5084_3.mm2;60;yes;201,34
J5084_4.mm2;59;yes;79,66
J5084_5.mm2;58;no;600
J508_4.mm2;39;no;600
J5085_1.mm2;73;yes;10,75
J5085_2.mm2;67;yes;3,96
J5085_3.mm2;63;yes;5,41
J5085_4.mm2;86;yes;30,72
J5085_5.mm2;77;yes;15,90
J508_5.mm2;49;no;600
J5086_1.mm2;52;yes;2,30
J5086_2.mm2;55;yes;1,82
J5086_3.mm2;59;yes;4,35
J5086_4.mm2;64;yes;3,18
J5086_5.mm2;56;yes;2,29
J5087_1.mm2;40;yes;2,07
J5087_2.mm2;40;yes;1,70
J5087_3.mm2;41;yes;1,08
J5087_4.mm2;43;yes;1,68
J5087_5.mm2;51;yes;1,30
J5088_1.mm2;46;yes;2,52
J5088_2.mm2;45;yes;1,49
J5088_3.mm2;44;yes;1,68
J5088_4.mm2;49;yes;1,41
J5088_5.mm2;43;yes;2,35
J5089_1.mm2;46;yes;1,50
J5089_2.mm2;57;yes;1,36
J5089_3.mm2;41;yes;1,18
J5089_4.mm2;45;yes;1,27
J5089_5.mm2;48;yes;1,13
J5090_1.mm2;54;yes;1,16
J5090_2.mm2;43;yes;2,10
J5090_3.mm2;50;yes;1,25
J5090_4.mm2;43;yes;1,22
J5090_5.mm2;42;yes;1,80
J5091_1.mm2;69;yes;3,51
J5091_2.mm2;74;yes;96,55
J5091_3.mm2;53;yes;8,66
J5091_4.mm2;78;yes;13,55
J5091_5.mm2;61;yes;18,96
J509_1.mm2;38;no;600
J5092_1.mm2;63;yes;6,22
J5092_2.mm2;61;yes;25,49
J5092_3.mm2;54;yes;3,17
J5092_4.mm2;60;yes;98,26
J5092_5.mm2;52;yes;9,04
J509_2.mm2;27;no;600
J5093_1.mm2;52;yes;2,52
J5093_2.mm2;45;yes;2,26
J5093_3.mm2;52;yes;2,28
J5093_4.mm2;36;yes;9,57
J5093_5.mm2;45;yes;3,38
J509_3.mm2;27;no;600
J5094_1.mm2;44;yes;16,54
J5094_2.mm2;60;yes;12,45
J5094_3.mm2;45;yes;15,04
J5094_4.mm2;43;yes;108,43
J5094_5.mm2;40;yes;3,57
J509_4.mm2;28;no;600
J5095_1.mm2;50;yes;2,97
J5095_2.mm2;47;yes;2,44
J5095_3.mm2;43;yes;3,14
J5095_4.mm2;46;yes;2,84
J5095_5.mm2;45;yes;2,96
J509_5.mm2;33;no;600
J5096_1.mm2;39;yes;3,65
J5096_2.mm2;48;yes;23,61
J5096_3.mm2;44;yes;2,40
J5096_4.mm2;45;yes;3,81
J5096_5.mm2;42;yes;8,04
J5097_1.mm2;63;yes;7,36
J5097_2.mm2;65;yes;13,55
J5097_3.mm2;69;yes;32,74
J5097_4.mm2;56;yes;16,08
J5097_5.mm2;74;yes;49,43
J5098_1.mm2;71;yes;1,38
J5098_2.mm2;55;yes;2,38
J5098_3.mm2;54;yes;4,51
J5098_4.mm2;53;yes;2,20
J5098_5.mm2;49;yes;3,15
J5099_1.mm2;38;yes;1,52
J5099_2.mm2;39;yes;1,30
J5099_3.mm2;35;yes;1,55
J5099_4.mm2;45;yes;1,89
J5099_5.mm2;36;yes;1,69
