instance;best_makespan;opt_or_unsat_certified;time
J10048_2.mm2;72;no;600
J10048_3.mm2;67;no;600
J10048_4.mm2;77;no;600
J10048_5.mm2;60;no;600
J10049_1.mm2;58;no;600
J10049_2.mm2;;no;600
J10049_3.mm2;;no;600
J10049_4.mm2;;no;600
J10049_5.mm2;;no;600
J10050_1.mm2;38;no;600
J10050_2.mm2;37;yes;234,05
J10050_3.mm2;34;yes;286,55
J10050_4.mm2;36;no;600
J10050_5.mm2;39;yes;236,05
J10051_1.mm2;32;yes;4,58
J10051_2.mm2;34;yes;4,49
J10051_3.mm2;32;yes;5,41
J10051_4.mm2;39;yes;3,14
J10051_5.mm2;29;yes;6,67
J1005_1.mm2;22;yes;4,88
J10052_1.mm2;38;yes;2,89
J10052_2.mm2;39;yes;3,01
J10052_3.mm2;32;yes;3,58
J10052_4.mm2;30;no;600
J10052_5.mm2;31;no;600
J1005_2.mm2;23;yes;50,33
J10053_1.mm2;31;yes;2,21
J10053_2.mm2;31;yes;3,77
J10053_3.mm2;31;yes;3,02
J10053_4.mm2;37;yes;1,42
J10053_5.mm2;46;yes;3,36
J1005_3.mm2;27;no;600
J10054_1.mm2;27;yes;2,60
J10054_2.mm2;33;yes;3,13
J10054_3.mm2;30;yes;4,38
J10054_4.mm2;32;yes;3,25
J10054_5.mm2;35;yes;2,51
J1005_4.mm2;22;no;600
J10055_1.mm2;;no;600
J10055_2.mm2;;no;600
J10055_3.mm2;;no;600
J10055_4.mm2;58;no;600
J10055_5.mm2;;no;600
J1005_5.mm2;20;yes;2,87
J10056_1.mm2;47;no;600
J10056_2.mm2;43;no;600
J10056_3.mm2;40;no;600
J10056_4.mm2;53;no;600
J10056_5.mm2;40;no;600
J10057_1.mm2;37;yes;158,13
J10057_2.mm2;35;no;600
J10057_3.mm2;35;no;600
J10057_4.mm2;34;no;600
J10057_5.mm2;44;no;600
J10058_1.mm2;34;no;600
J10058_2.mm2;34;yes;312,53
J10058_3.mm2;44;no;600
J10058_4.mm2;37;yes;115,06
J10058_5.mm2;38;no;600
J10059_1.mm2;33;yes;9,67
J10059_2.mm2;34;yes;7,93
J10059_3.mm2;32;no;600
J10059_4.mm2;38;no;600
J10059_5.mm2;34;no;600
J10060_1.mm2;30;yes;9,43
J10060_2.mm2;36;no;600
J10060_3.mm2;32;no;600
J10060_4.mm2;34;yes;7,97
J10060_5.mm2;31;no;600
J10061_1.mm2;;no;600
J10061_2.mm2;;no;600
J10061_3.mm2;;no;600
J10061_4.mm2;;no;600
J10061_5.mm2;;no;600
J1006_1.mm2;25;yes;2,91
J10062_1.mm2;35;yes;514,54
J10062_2.mm2;38;no;600
J10062_3.mm2;35;no;600
J10062_4.mm2;39;yes;43,85
J10062_5.mm2;34;yes;134,58
J1006_2.mm2;23;yes;4,76
J10063_1.mm2;37;yes;3,36
J10063_2.mm2;29;yes;3,41
J10063_3.mm2;35;yes;1,57
J10063_4.mm2;35;yes;2,34
J10063_5.mm2;30;yes;5,22
J1006_3.mm2;21;no;600
J10064_1.mm2;29;yes;7,30
J10064_2.mm2;33;yes;2,47
J10064_3.mm2;32;yes;3,78
J10064_4.mm2;31;yes;3,00
J10064_5.mm2;31;yes;3,64
J1006_4.mm2;22;yes;4,86
J10065_1.mm2;30;yes;2,79
J10065_2.mm2;37;yes;2,87
