instance;best_makespan;opt_or_unsat_certified;time
j3020_2.mm;25;yes;0,32
j3020_3.mm;27;yes;0,23
j3020_4.mm;35;yes;0,52
j3020_5.mm;29;yes;0,29
j3020_6.mm;24;yes;0,37
j3020_7.mm;30;yes;0,33
j3020_8.mm;33;yes;0,22
j3020_9.mm;26;yes;0,46
j302_10.mm;unsat;yes;0,02
j3021_10.mm;45;yes;2,63
j3021_1.mm;38;yes;2,47
j3021_2.mm;34;yes;142,81
j3021_3.mm;36;yes;42,09
j3021_4.mm;37;yes;2,49
j3021_5.mm;37;yes;14,50
j3021_6.mm;33;yes;3,35
j3021_7.mm;36;yes;41,62
j3021_8.mm;44;yes;2,70
j3021_9.mm;32;yes;3,90
j302_1.mm;unsat;yes;0,02
j3022_10.mm;23;yes;0,74
j3022_1.mm;26;yes;0,98
j3022_2.mm;36;yes;0,61
j3022_3.mm;25;yes;1,11
j3022_4.mm;26;yes;0,90
j3022_5.mm;30;yes;1,22
j3022_6.mm;31;yes;0,67
j3022_7.mm;38;yes;0,83
j3022_8.mm;33;yes;0,67
j3022_9.mm;34;yes;0,73
j302_2.mm;unsat;yes;0,03
j3023_10.mm;21;yes;0,69
j3023_1.mm;25;yes;0,37
j3023_2.mm;33;yes;0,36
j3023_3.mm;23;yes;0,60
j3023_4.mm;24;yes;0,57
j3023_5.mm;32;yes;0,46
j3023_6.mm;27;yes;0,80
j3023_7.mm;24;yes;0,69
j3023_8.mm;23;yes;0,35
j3023_9.mm;26;yes;0,52
j302_3.mm;unsat;yes;0,03
j3024_10.mm;37;yes;0,61
j3024_1.mm;27;yes;0,65
j3024_2.mm;31;yes;0,73
j3024_3.mm;21;yes;0,44
j3024_4.mm;29;yes;0,59
j3024_5.mm;37;yes;0,36
j3024_6.mm;30;yes;0,61
j3024_7.mm;29;yes;0,68
j3024_8.mm;38;yes;0,45
j3024_9.mm;31;yes;0,72
j302_4.mm;unsat;yes;0,03
j3025_10.mm;27;yes;0,64
j3025_1.mm;34;yes;0,57
j3025_2.mm;32;yes;0,94
j3025_3.mm;24;yes;0,34
j3025_4.mm;30;yes;0,48
j3025_5.mm;27;yes;0,49
j3025_6.mm;32;yes;0,42
j3025_7.mm;33;yes;0,35
j3025_8.mm;33;yes;0,51
j3025_9.mm;51;yes;0,87
j302_5.mm;unsat;yes;0,02
j3026_10.mm;22;yes;0,30
j3026_1.mm;21;yes;0,35
j3026_2.mm;22;yes;0,47
j3026_3.mm;42;yes;0,25
j3026_4.mm;34;yes;0,35
j3026_5.mm;22;yes;0,61
j3026_6.mm;29;yes;0,32
j3026_7.mm;29;yes;0,33
j3026_8.mm;40;yes;0,23
j3026_9.mm;21;yes;0,49
j302_6.mm;unsat;yes;0,03
j3027_10.mm;29;yes;0,22
j3027_1.mm;38;yes;0,37
j3027_2.mm;29;yes;0,35
j3027_3.mm;28;yes;0,25
j3027_4.mm;28;yes;0,29
j3027_5.mm;40;yes;0,31
j3027_6.mm;25;yes;0,47
j3027_7.mm;30;yes;0,35
j3027_8.mm;42;yes;0,45
j3027_9.mm;37;yes;0,42
j302_7.mm;unsat;yes;0,06
j3028_10.mm;26;yes;0,28
j3028_1.mm;37;yes;0,31
j3028_2.mm;25;yes;0,64
j3028_3.mm;31;yes;0,34
j3028_4.mm;33;yes;0,56
j3028_5.mm;23;yes;0,46
j3028_6.mm;29;yes;0,64
j3028_7.mm;37;yes;0,31
j3028_8.mm;36;yes;0,52
j3028_9.mm;28;yes;0,53
j302_8.mm;unsat;yes;0,03
j3029_10.mm;36;yes;2,69
j3029_1.mm;46;yes;2,75
j3029_2.mm;34;yes;44,07
j3029_3.mm;32;yes;2,09
j3029_4.mm;33;yes;1,68
j3029_5.mm;34;yes;4,47
j3029_6.mm;42;yes;8,37
j3029_7.mm;38;yes;3,14
j3029_8.mm;50;yes;3,44
j3029_9.mm;37;yes;4,27
j302_9.mm;unsat;yes;0,01
j3030_10.mm;19;yes;0,66
j3030_1.mm;36;yes;0,58
j3030_2.mm;30;yes;0,85
j3030_3.mm;29;yes;0,66
j3030_4.mm;35;yes;1,11
j3030_5.mm;30;yes;0,71
j3030_6.mm;41;yes;0,85
j3030_7.mm;27;yes;0,87
j3030_8.mm;28;yes;0,88
j3030_9.mm;36;yes;0,39
j303_10.mm;unsat;yes;0,02
j3031_10.mm;20;yes;0,92
j3031_1.mm;25;yes;0,65
j3031_2.mm;43;yes;0,59
j3031_3.mm;31;yes;0,52
j3031_4.mm;29;yes;0,42
j3031_5.mm;43;yes;0,55
j3031_6.mm;32;yes;0,83
j3031_7.mm;45;yes;0,82
j3031_8.mm;26;yes;0,77
j3031_9.mm;33;yes;0,77
j303_1.mm;unsat;yes;0,02
j3032_10.mm;29;yes;0,62
j3032_1.mm;31;yes;0,34
j3032_2.mm;32;yes;0,22
j3032_3.mm;28;yes;0,23
j3032_4.mm;27;yes;0,71
j3032_5.mm;29;yes;0,53
j3032_6.mm;29;yes;0,38
j3032_7.mm;36;yes;0,41
j3032_8.mm;29;yes;0,55
j3032_9.mm;22;yes;0,79
j303_2.mm;unsat;yes;0,03
j3033_10.mm;39;yes;0,82
j3033_1.mm;47;yes;1,12
j3033_2.mm;45;yes;1,23
j3033_3.mm;45;yes;0,58
j3033_4.mm;57;yes;0,61
j3033_5.mm;48;yes;0,66
j3033_6.mm;41;yes;0,45
j3033_7.mm;45;yes;0,58
j3033_8.mm;39;yes;0,88
j3033_9.mm;44;yes;1,05
j303_3.mm;unsat;yes;0,02
j3034_10.mm;54;yes;0,52
j3034_1.mm;39;yes;0,31
j3034_2.mm;32;yes;0,42
j3034_3.mm;38;yes;0,34
j3034_4.mm;42;yes;0,48
j3034_5.mm;43;yes;0,36
j3034_6.mm;41;yes;0,47
j3034_7.mm;44;yes;0,61
j3034_8.mm;47;yes;0,48
j3034_9.mm;38;yes;0,58
j303_4.mm;unsat;yes;0,02
j3035_10.mm;51;yes;0,72
j3035_1.mm;34;yes;0,53
j3035_2.mm;35;yes;0,35
j3035_3.mm;39;yes;0,40
j3035_4.mm;47;yes;0,44
j3035_5.mm;42;yes;0,43
j3035_6.mm;41;yes;0,67
j3035_7.mm;35;yes;0,33
j3035_8.mm;40;yes;0,58
j3035_9.mm;36;yes;0,44
j303_5.mm;unsat;yes;0,03
j3036_10.mm;unsat;yes;0,04
j3036_1.mm;unsat;yes;0,02
j3036_2.mm;unsat;yes;0,02
j3036_3.mm;unsat;yes;0,02
j3036_4.mm;unsat;yes;0,03
j3036_5.mm;unsat;yes;0,09
j3036_6.mm;unsat;yes;0,04
j3036_7.mm;unsat;yes;0,01
j3036_8.mm;unsat;yes;0,03
j3036_9.mm;unsat;yes;0,03
j303_6.mm;unsat;yes;0,02
j3037_10.mm;43;no;600
j3037_1.mm;56;no;600
j3037_2.mm;61;no;600
j3037_3.mm;56;yes;119,47
j3037_4.mm;54;yes;117,15
j3037_5.mm;50;yes;1,58
j3037_6.mm;62;yes;304,74
j3037_7.mm;57;yes;366,34
j3037_8.mm;44;yes;163,63
j3037_9.mm;61;no;600
j303_7.mm;unsat;yes;0,04
j3038_10.mm;37;yes;0,50
j3038_1.mm;46;yes;0,47
j3038_2.mm;44;yes;0,67
j3038_3.mm;34;yes;1,20
j3038_4.mm;50;yes;2,01
j3038_5.mm;50;yes;2,18
j3038_6.mm;36;yes;0,97
j3038_7.mm;38;yes;1,52
j3038_8.mm;40;yes;0,56
j3038_9.mm;45;yes;0,57
j303_8.mm;unsat;yes;0,03
j3039_10.mm;44;yes;1,41
j3039_1.mm;43;yes;0,56
j3039_2.mm;42;yes;0,65
j3039_3.mm;49;yes;0,71
j3039_4.mm;49;yes;0,76
j3039_5.mm;32;yes;0,53
j3039_6.mm;36;yes;0,77
j3039_7.mm;38;yes;0,47
j3039_8.mm;42;yes;0,84
j3039_9.mm;42;yes;0,57
j303_9.mm;unsat;yes;0,02
j3040_10.mm;44;yes;0,66
j3040_1.mm;38;yes;0,82
j3040_2.mm;41;yes;0,60
j3040_3.mm;36;yes;0,33
j3040_4.mm;40;yes;0,37
j3040_5.mm;48;yes;0,62
j3040_6.mm;41;yes;0,66
j3040_7.mm;48;yes;0,91
j3040_8.mm;41;yes;0,52
j3040_9.mm;43;yes;0,48
j304_10.mm;unsat;yes;0,02
j3041_10.mm;38;yes;0,49
j3041_1.mm;35;yes;0,64
j3041_2.mm;34;yes;0,65
j3041_3.mm;40;yes;0,70
j3041_4.mm;33;yes;0,37
j3041_5.mm;37;yes;0,63
j3041_6.mm;32;yes;1,06
j3041_7.mm;39;yes;1,04
j3041_8.mm;30;yes;0,60
j3041_9.mm;42;yes;0,43
j304_1.mm;unsat;yes;0,02
j3042_10.mm;36;yes;0,48
j3042_1.mm;35;yes;0,72
j3042_2.mm;26;yes;0,37
j3042_3.mm;37;yes;0,62
j3042_4.mm;28;yes;0,24
j3042_5.mm;35;yes;0,38
j3042_6.mm;30;yes;0,39
j3042_7.mm;29;yes;0,67
j3042_8.mm;28;yes;0,48
j3042_9.mm;31;yes;0,30
j304_2.mm;unsat;yes;0,04
j3043_10.mm;30;yes;0,42
j3043_1.mm;29;yes;0,53
j3043_2.mm;32;yes;0,44
j3043_3.mm;26;yes;0,31
j3043_4.mm;27;yes;0,51
j3043_5.mm;44;yes;0,37
j3043_6.mm;28;yes;0,50
j3043_7.mm;33;yes;0,31
j3043_8.mm;34;yes;0,42
j3043_9.mm;38;yes;0,38
j304_3.mm;unsat;yes;0,03
j3044_10.mm;31;yes;0,63
j3044_1.mm;41;yes;0,36
j3044_2.mm;27;yes;0,52
j3044_3.mm;34;yes;0,35
j3044_4.mm;33;yes;0,25
j3044_5.mm;29;yes;0,30
j3044_6.mm;25;yes;0,24
j3044_7.mm;35;yes;0,46
j3044_8.mm;36;yes;0,57
j3044_9.mm;35;yes;0,41
j304_4.mm;unsat;yes;0,05
j3045_10.mm;44;no;600
j3045_1.mm;40;yes;85,01
j3045_2.mm;48;yes;248,23
j3045_3.mm;42;no;600
j3045_4.mm;53;no;600
j3045_5.mm;41;yes;132,33
j3045_6.mm;46;no;600
j3045_7.mm;46;yes;45,23
j3045_8.mm;49;no;600
j3045_9.mm;42;yes;241,76
j304_5.mm;unsat;yes;0,02
j3046_10.mm;37;yes;0,86
j3046_1.mm;33;yes;0,85
j3046_2.mm;40;yes;0,62
j3046_3.mm;30;yes;4,20
j3046_4.mm;37;yes;5,99
j3046_5.mm;33;yes;1,09
j3046_6.mm;33;yes;1,09
j3046_7.mm;43;yes;2,08
j3046_8.mm;33;yes;14,12
j3046_9.mm;40;yes;5,59
j304_6.mm;unsat;yes;0,04
j3047_10.mm;42;yes;0,69
j3047_1.mm;39;yes;0,43
j3047_2.mm;29;yes;0,56
j3047_3.mm;29;yes;0,77
j3047_4.mm;38;yes;0,76
j3047_5.mm;26;yes;0,54
j3047_6.mm;34;yes;0,69
j3047_7.mm;28;yes;1,05
j3047_8.mm;38;yes;0,87
j3047_9.mm;34;yes;0,83
j304_7.mm;unsat;yes;0,04
j3048_10.mm;28;yes;0,47
j3048_1.mm;28;yes;0,40
j3048_2.mm;30;yes;0,59
j3048_3.mm;35;yes;0,66
j3048_4.mm;24;yes;0,53
j3048_5.mm;25;yes;0,46
j3048_6.mm;31;yes;0,54
j3048_7.mm;32;yes;0,46
j3048_8.mm;28;yes;0,52
j3048_9.mm;37;yes;0,96
j304_8.mm;unsat;yes;0,03
j3049_10.mm;30;yes;0,77
j3049_1.mm;33;yes;0,64
j3049_2.mm;49;yes;0,94
j3049_3.mm;35;yes;0,54
j3049_4.mm;37;yes;0,43
j3049_5.mm;37;yes;0,37
j3049_6.mm;31;yes;0,39
j3049_7.mm;36;yes;0,54
j3049_8.mm;34;yes;0,74
j3049_9.mm;33;yes;0,53
j304_9.mm;unsat;yes;0,02
j3050_10.mm;30;yes;0,41
j3050_1.mm;28;yes;0,26
j3050_2.mm;37;yes;0,26
j3050_3.mm;43;yes;0,67
j3050_4.mm;34;yes;0,55
j3050_5.mm;37;yes;0,29
j3050_6.mm;37;yes;0,65
j3050_7.mm;22;yes;0,41
j3050_8.mm;27;yes;0,49
j3050_9.mm;25;yes;0,29
j305_10.mm;unsat;yes;0,04
j3051_10.mm;27;yes;0,31
j3051_1.mm;32;yes;0,50
j3051_2.mm;23;yes;0,46
j3051_3.mm;27;yes;0,52
j3051_4.mm;51;yes;0,33
j3051_5.mm;33;yes;0,50
j3051_6.mm;38;yes;0,31
j3051_7.mm;26;yes;0,35
j3051_8.mm;33;yes;0,34
j3051_9.mm;35;yes;0,37
j305_1.mm;unsat;yes;0,02
j3052_10.mm;29;yes;0,35
j3052_1.mm;32;yes;0,42
j3052_2.mm;23;yes;0,58
j3052_3.mm;22;yes;0,38
j3052_4.mm;29;yes;0,52
j3052_5.mm;30;yes;0,35
j3052_6.mm;30;yes;0,39
j3052_7.mm;30;yes;0,38
j3052_8.mm;26;yes;0,27
j3052_9.mm;31;yes;0,32
j305_2.mm;unsat;yes;0,02
j3053_10.mm;37;yes;3,37
j3053_1.mm;42;yes;19,81
j3053_2.mm;38;yes;14,36
j3053_3.mm;34;yes;2,83
j3053_4.mm;44;yes;13,46
j3053_5.mm;49;yes;392,33
j3053_6.mm;43;yes;34,95
j3053_7.mm;38;no;600
j3053_8.mm;38;yes;114,72
j3053_9.mm;42;yes;292,40
j305_3.mm;unsat;yes;0,03
j3054_10.mm;29;yes;1,33
j3054_1.mm;33;yes;0,73
j3054_2.mm;28;yes;1,50
j3054_3.mm;22;yes;0,85
j3054_4.mm;30;yes;0,73
j3054_5.mm;28;yes;0,69
j3054_6.mm;30;yes;0,84
j3054_7.mm;39;yes;0,79
j3054_8.mm;31;yes;1,04
j3054_9.mm;28;yes;0,70
j305_4.mm;unsat;yes;0,02
j3055_10.mm;29;yes;0,75
j3055_1.mm;29;yes;0,46
j3055_2.mm;31;yes;0,72
j3055_3.mm;28;yes;0,51
j3055_4.mm;41;yes;0,48
j3055_5.mm;24;yes;0,89
j3055_6.mm;25;yes;0,54
j3055_7.mm;44;yes;0,50
j3055_8.mm;44;yes;0,58
j3055_9.mm;27;yes;0,60
j305_5.mm;unsat;yes;0,02
j3056_10.mm;39;yes;0,31
j3056_1.mm;21;yes;0,78
j3056_2.mm;31;yes;0,48
j3056_3.mm;34;yes;0,55
j3056_4.mm;32;yes;0,49
j3056_5.mm;29;yes;0,39
j3056_6.mm;26;yes;0,47
j3056_7.mm;30;yes;0,36
j3056_8.mm;29;yes;0,59
j3056_9.mm;33;yes;0,54
j305_6.mm;unsat;yes;0,03
j3057_10.mm;32;yes;0,51
j3057_1.mm;30;yes;0,57
j3057_2.mm;32;yes;1,24
j3057_3.mm;29;yes;0,50
j3057_4.mm;29;yes;0,64
j3057_5.mm;27;yes;0,38
j3057_6.mm;23;yes;0,45
j3057_7.mm;27;yes;0,51
j3057_8.mm;29;yes;0,56
j3057_9.mm;26;yes;0,35
j305_7.mm;unsat;yes;0,03
j3058_10.mm;27;yes;0,32
j3058_1.mm;30;yes;0,28
j3058_2.mm;32;yes;0,30
j3058_3.mm;31;yes;0,82
j3058_4.mm;27;yes;0,40
j3058_5.mm;28;yes;0,45
j3058_6.mm;24;yes;0,39
j3058_7.mm;26;yes;0,70
j3058_8.mm;28;yes;0,44
j3058_9.mm;30;yes;0,46
j305_8.mm;unsat;yes;0,03
j3059_10.mm;29;yes;0,87
j3059_1.mm;24;yes;0,45
j3059_2.mm;23;yes;0,70
j3059_3.mm;34;yes;0,24
j3059_4.mm;25;yes;0,33
j3059_5.mm;28;yes;0,51
j3059_6.mm;27;yes;0,27
j3059_7.mm;34;yes;0,34
j3059_8.mm;26;yes;0,38
j3059_9.mm;34;yes;0,40
j305_9.mm;unsat;yes;0,06
j3060_10.mm;23;yes;0,41
j3060_1.mm;22;yes;0,53
j3060_2.mm;38;yes;0,54
j3060_3.mm;39;yes;0,51
j3060_4.mm;23;yes;0,77
j3060_5.mm;34;yes;0,30
j3060_6.mm;36;yes;0,39
j3060_7.mm;25;yes;0,36
j3060_8.mm;29;yes;0,31
j3060_9.mm;31;yes;0,21
j306_10.mm;unsat;yes;0,03
j3061_10.mm;41;yes;2,96
j3061_1.mm;37;yes;1,47
j3061_2.mm;36;yes;4,81
j3061_3.mm;39;yes;5,64
j3061_4.mm;38;yes;11,13
j3061_5.mm;39;yes;6,66
j3061_6.mm;35;yes;47,70
j3061_7.mm;44;yes;4,08
j3061_8.mm;46;yes;2,64
j3061_9.mm;44;yes;28,05
j306_1.mm;unsat;yes;0,02
j3062_10.mm;26;yes;0,60
j3062_1.mm;26;yes;0,98
j3062_2.mm;33;yes;0,81
j3062_3.mm;26;yes;1,21
j3062_4.mm;33;yes;1,17
j3062_5.mm;42;yes;0,99
j3062_6.mm;36;yes;0,72
j3062_7.mm;27;yes;0,70
j3062_8.mm;38;yes;0,74
j3062_9.mm;26;yes;0,64
j306_2.mm;unsat;yes;0,02
j3063_10.mm;27;yes;0,34
j3063_1.mm;29;yes;0,82
j3063_2.mm;30;yes;0,65
j3063_3.mm;24;yes;0,66
j3063_4.mm;31;yes;0,42
j3063_5.mm;37;yes;0,47
j3063_6.mm;39;yes;0,32
j3063_7.mm;26;yes;0,45
j3063_8.mm;31;yes;0,53
j3063_9.mm;25;yes;0,55
j306_3.mm;unsat;yes;0,05
j3064_10.mm;36;yes;1,06
j3064_1.mm;25;yes;0,53
j3064_2.mm;23;yes;1,38
j3064_3.mm;34;yes;0,43
j3064_4.mm;25;yes;1,10
j3064_5.mm;36;yes;0,62
j3064_6.mm;29;yes;0,64
j3064_7.mm;34;yes;0,49
j3064_8.mm;23;yes;0,58
j3064_9.mm;31;yes;0,37
j306_4.mm;unsat;yes;0,03
j306_5.mm;unsat;yes;0,02
j306_6.mm;unsat;yes;0,03
j306_7.mm;unsat;yes;0,02
j306_8.mm;unsat;yes;0,05
j306_9.mm;unsat;yes;0,04
j307_10.mm;unsat;yes;0,01
j307_1.mm;unsat;yes;0,03
j307_2.mm;unsat;yes;0,04
j307_3.mm;unsat;yes;0,02
j307_4.mm;unsat;yes;0,04
j307_5.mm;unsat;yes;0,02
j307_6.mm;unsat;yes;0,03
j307_7.mm;unsat;yes;0,03
j307_8.mm;47;yes;0,45
j307_9.mm;unsat;yes;0,03
j308_10.mm;unsat;yes;0,05
j308_1.mm;unsat;yes;0,03
j308_2.mm;unsat;yes;0,04
j308_3.mm;unsat;yes;0,02
j308_4.mm;unsat;yes;0,02
j308_5.mm;unsat;yes;0,03
j308_6.mm;46;yes;0,23
j308_7.mm;unsat;yes;0,03
j308_8.mm;unsat;yes;0,04
j308_9.mm;unsat;yes;0,03
j309_10.mm;25;yes;0,49
j309_1.mm;31;yes;0,41
j309_2.mm;27;yes;0,96
j309_3.mm;34;yes;0,41
j309_4.mm;30;yes;0,61
j309_5.mm;27;yes;0,92
j309_6.mm;31;yes;0,67
j309_7.mm;35;yes;0,49
j309_8.mm;26;yes;0,48
j309_9.mm;32;yes;0,37
