instance;best_makespan;opt_or_unsat_certified;time
J5056_3.mm2;34;yes;193,41
J5056_4.mm2;35;no;600
J5056_5.mm2;40;no;600
J5057_1.mm2;26;no;600
J5057_2.mm2;28;yes;4,28
J5057_3.mm2;31;yes;63,82
J5057_4.mm2;28;yes;1,97
J5057_5.mm2;27;yes;1,7
J5058_1.mm2;35;no;600
J5058_2.mm2;33;yes;2,02
J5058_3.mm2;33;yes;5
J5058_4.mm2;30;no;600
J5058_5.mm2;29;no;600
J5059_1.mm2;29;yes;1,34
J5059_2.mm2;22;yes;2,87
J5059_3.mm2;24;yes;11,05
J5059_4.mm2;31;yes;4,89
J5059_5.mm2;33;yes;1,21
J5060_1.mm2;34;yes;2,36
J5060_2.mm2;27;yes;1,84
J5060_3.mm2;32;yes;3,88
J5060_4.mm2;23;yes;21,44
J5060_5.mm2;24;yes;5,17
J5061_1.mm2;37;no;600
J5061_2.mm2;53;no;600
J5061_3.mm2;53;no;600
J5061_4.mm2;46;no;600
J5061_5.mm2;37;no;600
J506_1.mm2;20;yes;0,65
J5062_1.mm2;34;yes;0,64
J5062_2.mm2;32;yes;1
J5062_3.mm2;32;yes;0,81
J5062_4.mm2;28;yes;3,41
J5062_5.mm2;31;yes;0,8
J506_2.mm2;21;yes;1,1
J5063_1.mm2;28;yes;0,56
J5063_2.mm2;32;yes;0,56
J5063_3.mm2;27;yes;0,67
J5063_4.mm2;21;yes;0,89
J5063_5.mm2;32;yes;1
J506_3.mm2;20;yes;1,81
J5064_1.mm2;29;yes;0,35
J5064_2.mm2;28;yes;0,87
J5064_3.mm2;32;yes;0,47
J5064_4.mm2;26;yes;0,94
J5064_5.mm2;22;yes;1,28
J506_4.mm2;25;yes;1,12
J5065_1.mm2;27;yes;0,56
J5065_2.mm2;22;yes;0,72
J5065_3.mm2;28;yes;0,62
J5065_4.mm2;29;yes;0,81
J5065_5.mm2;29;yes;0,54
J506_5.mm2;24;yes;3,27
J5066_1.mm2;24;yes;0,77
J5066_2.mm2;23;yes;0,7
J5066_3.mm2;29;yes;0,95
J5066_4.mm2;25;yes;0,85
J5066_5.mm2;37;yes;1,12
J5067_1.mm2;39;no;600
J5067_2.mm2;45;no;600
J5067_3.mm2;42;no;600
J5067_4.mm2;37;no;600
J5067_5.mm2;47;no;600
J5068_1.mm2;28;yes;1,68
J5068_2.mm2;32;yes;5,35
J5068_3.mm2;30;yes;2,61
J5068_4.mm2;32;yes;3,42
J5068_5.mm2;30;yes;7,28
J5069_1.mm2;20;yes;2,92
J5069_2.mm2;28;yes;1,4
J5069_3.mm2;21;yes;2,56
J5069_4.mm2;29;yes;1,44
J5069_5.mm2;24;yes;1,88
J5070_1.mm2;24;yes;1,23
J5070_2.mm2;30;yes;6,04
J5070_3.mm2;23;yes;2,56
J5070_4.mm2;27;yes;1,39
J5070_5.mm2;26;yes;3,17
J5071_1.mm2;27;yes;1,34
J5071_2.mm2;24;yes;1,68
J5071_3.mm2;24;yes;0,97
J5071_4.mm2;36;yes;1,2
J5071_5.mm2;27;yes;1,98
J507_1.mm2;49;no;600
J5072_1.mm2;21;yes;1,69
J5072_2.mm2;30;yes;0,91
J5072_3.mm2;23;yes;1,64
J5072_4.mm2;26;yes;1,68
J5072_5.mm2;28;yes;0,9
J507_2.mm2;47;no;600
J5073_1.mm2;75;no;600
J5073_2.mm2;95;no;600
J5073_3.mm2;80;no;600
J5073_4.mm2;83;no;600
J5073_5.mm2;87;no;600
J507_3.mm2;48;no;600
J5074_1.mm2;57;yes;314,16
J5074_2.mm2;51;yes;479,24
J5074_3.mm2;65;yes;488,8
J5074_4.mm2;54;yes;19,91
J5074_5.mm2;57;no;600
J507_4.mm2;51;no;600
J5075_1.mm2;51;yes;3,36
J5075_2.mm2;40;yes;6,9
J5075_3.mm2;45;yes;5,35
J5075_4.mm2;51;yes;4,08
J5075_5.mm2;44;yes;4,84
J507_5.mm2;47;no;600
J5076_1.mm2;44;yes;51,68
J5076_2.mm2;40;yes;143,92
J5076_3.mm2;43;yes;93,13
J5076_4.mm2;39;yes;7,71
J5076_5.mm2;49;yes;9,81
J5077_1.mm2;44;yes;2,97
J5077_2.mm2;48;yes;3
J5077_3.mm2;47;yes;2,67
J5077_4.mm2;47;yes;2,87
J5077_5.mm2;39;yes;2,85
J5078_1.mm2;49;yes;3,51
J5078_2.mm2;53;yes;1,8
J5078_3.mm2;38;yes;6,06
J5078_4.mm2;48;yes;5,12
J5078_5.mm2;42;yes;2,94
J5079_1.mm2;79;no;600
J5079_2.mm2;91;no;600
J5079_3.mm2;80;no;600
J5079_4.mm2;74;no;600
J5079_5.mm2;89;no;600
J5080_1.mm2;82;no;600
J5080_2.mm2;76;no;600
J5080_3.mm2;92;no;600
J5080_4.mm2;79;no;600
J5080_5.mm2;76;no;600
J5081_1.mm2;63;yes;231,05
J5081_2.mm2;59;yes;47,98
J5081_3.mm2;62;no;600
J5081_4.mm2;65;no;600
J5081_5.mm2;56;no;600
J508_1.mm2;44;no;600
J5082_1.mm2;64;no;600
J5082_2.mm2;71;no;600
J5082_3.mm2;60;no;600
J5082_4.mm2;70;no;600
J5082_5.mm2;56;no;600
J508_2.mm2;34;no;600
J5083_1.mm2;49;yes;80,26
J5083_2.mm2;54;yes;7,83
J5083_3.mm2;51;yes;19,06
J5083_4.mm2;56;yes;479,23
J5083_5.mm2;62;yes;253,44
J508_3.mm2;41;no;600
J5084_1.mm2;51;yes;135,88
J5084_2.mm2;57;yes;184,93
J5084_3.mm2;60;yes;496,5
J5084_4.mm2;59;yes;565,46
J5084_5.mm2;57;no;600
J508_4.mm2;40;no;600
J5085_1.mm2;93;no;600
J5085_2.mm2;68;no;600
J5085_3.mm2;68;no;600
J5085_4.mm2;100;no;600
J5085_5.mm2;81;no;600
J508_5.mm2;49;no;600
J5086_1.mm2;52;yes;27,75
J5086_2.mm2;55;yes;6,1
J5086_3.mm2;59;yes;46,33
J5086_4.mm2;64;yes;71,98
J5086_5.mm2;56;yes;7,79
J5087_1.mm2;40;yes;2,55
J5087_2.mm2;40;yes;2,61
J5087_3.mm2;41;yes;1,83
J5087_4.mm2;43;yes;2,61
J5087_5.mm2;51;yes;1,92
J5088_1.mm2;46;yes;8,45
J5088_2.mm2;45;yes;3,74
J5088_3.mm2;44;yes;3,7
J5088_4.mm2;49;yes;2,43
J5088_5.mm2;43;yes;9,6
J5089_1.mm2;46;yes;1,69
J5089_2.mm2;57;yes;1,7
J5089_3.mm2;41;yes;1,54
J5089_4.mm2;45;yes;2,03
J5089_5.mm2;48;yes;1,63
J5090_1.mm2;54;yes;2
J5090_2.mm2;43;yes;2,52
J5090_3.mm2;50;yes;1,83
J5090_4.mm2;43;yes;1,67
J5090_5.mm2;42;yes;2,31
J5091_1.mm2;71;no;600
J5091_2.mm2;79;no;600
J5091_3.mm2;56;no;600
J5091_4.mm2;;no;600
J5091_5.mm2;68;no;600
J509_1.mm2;39;no;600
J5092_1.mm2;63;yes;65,67
J5092_2.mm2;61;yes;588,97
J5092_3.mm2;54;yes;14
J5092_4.mm2;62;no;600
J5092_5.mm2;52;yes;319,86
J509_2.mm2;26;no;600
J5093_1.mm2;52;yes;4,45
J5093_2.mm2;45;yes;5,14
J5093_3.mm2;52;yes;3,22
J5093_4.mm2;36;yes;73,82
J5093_5.mm2;45;yes;7,88
J509_3.mm2;30;no;600
J5094_1.mm2;44;yes;105,45
J5094_2.mm2;60;yes;326,46
J5094_3.mm2;45;yes;239,41
J5094_4.mm2;44;no;600
J5094_5.mm2;40;yes;55,81
J509_4.mm2;30;no;600
J5095_1.mm2;50;yes;6,43
J5095_2.mm2;47;yes;4,52
J5095_3.mm2;43;yes;7,07
J5095_4.mm2;46;yes;5,03
J5095_5.mm2;45;yes;5,87
J509_5.mm2;31;no;600
J5096_1.mm2;39;yes;7,5
J5096_2.mm2;48;yes;89,84
J5096_3.mm2;44;yes;5,17
J5096_4.mm2;45;yes;8,15
J5096_5.mm2;42;yes;24,51
J5097_1.mm2;66;no;600
J5097_2.mm2;65;no;600
J5097_3.mm2;78;no;600
J5097_4.mm2;67;no;600
J5097_5.mm2;79;no;600
J5098_1.mm2;71;yes;2,25
J5098_2.mm2;55;yes;20,05
J5098_3.mm2;54;yes;36,49
J5098_4.mm2;53;yes;6,23
J5098_5.mm2;49;yes;68,6
J5099_1.mm2;38;yes;2,65
J5099_2.mm2;39;yes;2,54
J5099_3.mm2;35;yes;2,53
J5099_4.mm2;45;yes;3,36
J5099_5.mm2;36;yes;2,55
