instance;best_makespan;opt_or_unsat_certified;time
J10056_2.mm2;45;no;600
J10056_3.mm2;45;no;600
J10056_4.mm2;57;no;600
J10056_5.mm2;44;no;600
J10057_1.mm2;40;no;600
J10057_2.mm2;38;no;600
J10057_3.mm2;41;no;600
J10057_4.mm2;39;no;600
J10057_5.mm2;50;no;600
J10058_1.mm2;38;no;600
J10058_2.mm2;35;no;600
J10058_3.mm2;45;no;600
J10058_4.mm2;38;no;600
J10058_5.mm2;40;no;600
J10059_1.mm2;33;yes;256,80
J10059_2.mm2;34;yes;110,27
J10059_3.mm2;33;no;600
J10059_4.mm2;38;no;600
J10059_5.mm2;34;no;600
J10060_1.mm2;30;yes;257,62
J10060_2.mm2;36;no;600
J10060_3.mm2;33;no;600
J10060_4.mm2;34;yes;199,76
J10060_5.mm2;31;no;600
J10061_1.mm2;60;no;600
J10061_2.mm2;;no;600
J10061_3.mm2;75;no;600
J10061_4.mm2;;no;600
J10061_5.mm2;;no;600
J1006_1.mm2;25;yes;162,75
J10062_1.mm2;35;yes;31,63
J10062_2.mm2;36;no;600
J10062_3.mm2;34;yes;71,17
J10062_4.mm2;39;yes;20,72
J10062_5.mm2;34;yes;27,39
J1006_2.mm2;23;yes;338,07
J10063_1.mm2;37;yes;34,10
J10063_2.mm2;29;yes;32,52
J10063_3.mm2;35;yes;21,19
J10063_4.mm2;35;yes;26,26
J10063_5.mm2;30;yes;39,07
J1006_3.mm2;23;no;600
J10064_1.mm2;29;yes;21,73
J10064_2.mm2;33;yes;24,45
J10064_3.mm2;32;yes;26,77
J10064_4.mm2;31;yes;24,50
J10064_5.mm2;31;yes;30,76
J1006_4.mm2;22;yes;154,46
J10065_1.mm2;30;yes;14,14
J10065_2.mm2;37;yes;13,38
J10065_3.mm2;33;yes;10,01
J10065_4.mm2;32;yes;11,32
J10065_5.mm2;33;yes;10,69
J1006_5.mm2;25;no;600
J10066_1.mm2;27;yes;25,88
J10066_2.mm2;27;yes;23,11
J10066_3.mm2;44;yes;20,71
J10066_4.mm2;28;yes;29,83
J10066_5.mm2;33;yes;27,25
J10067_1.mm2;63;no;600
J10067_2.mm2;;no;600
J10067_3.mm2;65;no;600
J10067_4.mm2;;no;600
J10067_5.mm2;;no;600
J10068_1.mm2;39;no;600
J10068_2.mm2;39;yes;79,63
J10068_3.mm2;36;yes;382,24
J10068_4.mm2;36;yes;566,51
J10068_5.mm2;34;yes;178,95
J10069_1.mm2;31;yes;71,58
J10069_2.mm2;29;yes;140,59
J10069_3.mm2;35;yes;70,83
J10069_4.mm2;35;yes;95,36
J10069_5.mm2;29;yes;91,74
J10070_1.mm2;32;yes;79,93
J10070_2.mm2;30;yes;149,44
J10070_3.mm2;28;yes;151,43
J10070_4.mm2;37;yes;119,96
J10070_5.mm2;28;yes;126,66
J10071_1.mm2;32;yes;56,13
J10071_2.mm2;30;yes;156,58
J10071_3.mm2;28;yes;62,21
J10071_4.mm2;40;yes;65,53
J10071_5.mm2;31;yes;49,05
J1007_1.mm2;;no;600
J10072_1.mm2;32;yes;81,73
J10072_2.mm2;31;yes;89,21
J10072_3.mm2;34;yes;65,25
J10072_4.mm2;32;yes;69,43
J10072_5.mm2;34;yes;79,55
J1007_2.mm2;66;no;600
J10073_1.mm2;133;no;600
J10073_2.mm2;131;no;600
J10073_3.mm2;;no;600
J10073_4.mm2;134;no;600
J10073_5.mm2;;no;600
J1007_3.mm2;75;no;600
J10074_1.mm2;81;no;600
J10074_2.mm2;90;no;600
J10074_3.mm2;80;no;600
J10074_4.mm2;79;no;600
J10074_5.mm2;76;no;600
J1007_4.mm2;64;no;600
J10075_1.mm2;54;yes;246,34
J10075_2.mm2;66;yes;91,99
J10075_3.mm2;61;yes;213,12
J10075_4.mm2;66;no;600
J10075_5.mm2;57;yes;321,19
J1007_5.mm2;;no;600
J10076_1.mm2;64;no;600
J10076_2.mm2;60;yes;86,09
J10076_3.mm2;68;no;600
J10076_4.mm2;67;no;600
J10076_5.mm2;56;no;600
J10077_1.mm2;59;yes;35,54
J10077_2.mm2;64;yes;13,23
J10077_3.mm2;66;yes;20,96
J10077_4.mm2;52;yes;33,05
J10077_5.mm2;70;yes;22,01
J10078_1.mm2;57;yes;143,38
J10078_2.mm2;45;yes;121,03
J10078_3.mm2;51;yes;79,98
J10078_4.mm2;59;yes;74,03
J10078_5.mm2;50;yes;194,26
J10079_1.mm2;170;no;600
J10079_2.mm2;155;no;600
J10079_3.mm2;151;no;600
J10079_4.mm2;164;no;600
J10079_5.mm2;;no;600
J10080_1.mm2;129;no;600
J10080_2.mm2;115;no;600
J10080_3.mm2;123;no;600
J10080_4.mm2;133;no;600
J10080_5.mm2;103;no;600
J10081_1.mm2;112;no;600
J10081_2.mm2;100;no;600
J10081_3.mm2;93;no;600
J10081_4.mm2;97;no;600
J10081_5.mm2;114;no;600
J1008_1.mm2;61;no;600
J10082_1.mm2;101;no;600
J10082_2.mm2;75;no;600
J10082_3.mm2;101;no;600
J10082_4.mm2;120;no;600
J10082_5.mm2;121;no;600
J1008_2.mm2;62;no;600
J10083_1.mm2;86;no;600
J10083_2.mm2;103;no;600
J10083_3.mm2;95;no;600
J10083_4.mm2;104;no;600
J10083_5.mm2;115;no;600
J1008_3.mm2;77;no;600
J10084_1.mm2;87;no;600
J10084_2.mm2;97;no;600
J10084_3.mm2;100;no;600
J10084_4.mm2;104;no;600
J10084_5.mm2;86;no;600
J1008_4.mm2;65;no;600
J10085_1.mm2;;no;600
J10085_2.mm2;;no;600
J10085_3.mm2;;no;600
J10085_4.mm2;105;no;600
J10085_5.mm2;116;no;600
J1008_5.mm2;71;no;600
J10086_1.mm2;72;no;600
J10086_2.mm2;72;yes;24,45
J10086_3.mm2;68;no;600
J10086_4.mm2;68;yes;159,79
J10086_5.mm2;64;yes;225,35
J10087_1.mm2;50;yes;30,56
J10087_2.mm2;59;yes;29,87
J10087_3.mm2;59;yes;19,68
J10087_4.mm2;69;yes;23,21
J10087_5.mm2;55;yes;37,73
J10088_1.mm2;56;yes;19,42
J10088_2.mm2;49;yes;121,57
J10088_3.mm2;54;no;600
J10088_4.mm2;50;yes;64,39
J10088_5.mm2;55;yes;30,36
J10089_1.mm2;52;yes;9,15
J10089_2.mm2;57;yes;6,03
J10089_3.mm2;53;yes;9,94
J10089_4.mm2;51;yes;9,03
J10089_5.mm2;63;yes;8,49
J10090_1.mm2;49;yes;20,46
J10090_2.mm2;57;yes;19,24
J10090_3.mm2;71;yes;16,04
J10090_4.mm2;52;yes;14,34
J10090_5.mm2;59;yes;11,54
J10091_1.mm2;;no;600
J10091_2.mm2;;no;600
J10091_3.mm2;123;no;600
J10091_4.mm2;112;no;600
J10091_5.mm2;;no;600
J1009_1.mm2;42;no;600
J10092_1.mm2;72;yes;557,07
J10092_2.mm2;91;no;600
J10092_3.mm2;72;no;600
J10092_4.mm2;70;no;600
J10092_5.mm2;80;no;600
J1009_2.mm2;51;no;600
J10093_1.mm2;55;yes;145,53
J10093_2.mm2;57;yes;217,96
J10093_3.mm2;60;yes;144,62
J10093_4.mm2;65;no;600
J10093_5.mm2;62;no;600
J1009_3.mm2;50;no;600
J10094_1.mm2;64;no;600
J10094_2.mm2;58;yes;300,96
J10094_3.mm2;62;no;600
J10094_4.mm2;61;no;600
J10094_5.mm2;68;no;600
J1009_4.mm2;56;no;600
J10095_1.mm2;54;yes;166,42
J10095_2.mm2;50;yes;35,18
J10095_3.mm2;61;yes;32,66
J10095_4.mm2;55;yes;117,77
J10095_5.mm2;63;no;600
J1009_5.mm2;48;no;600
J10096_1.mm2;51;yes;135,86
J10096_2.mm2;55;no;600
J10096_3.mm2;54;no;600
J10096_4.mm2;57;no;600
J10096_5.mm2;60;yes;49,97
J10097_1.mm2;;no;600
J10097_2.mm2;114;no;600
J10097_3.mm2;119;no;600
J10097_4.mm2;120;no;600
J10097_5.mm2;101;no;600
J10098_1.mm2;67;no;600
J10098_2.mm2;60;no;600
J10098_3.mm2;62;no;600
J10098_4.mm2;60;no;600
J10098_5.mm2;68;no;600
J10099_1.mm2;60;yes;15,13
J10099_2.mm2;50;yes;20,21
J10099_3.mm2;57;yes;17,36
J10099_4.mm2;57;yes;19,03
J10099_5.mm2;50;yes;97,98
