instance;best_makespan;opt_or_unsat_certified;time
J10057_5.mm2;41;no;600
J10058_1.mm2;34;no;600
J10058_2.mm2;34;yes;16,00
J10058_3.mm2;38;no;600
J10058_4.mm2;37;yes;8,04
J10058_5.mm2;35;no;600
J10059_1.mm2;33;yes;6,54
J10059_2.mm2;34;yes;6,36
J10059_3.mm2;32;no;600
J10059_4.mm2;36;no;600
J10059_5.mm2;33;no;600
J10060_1.mm2;30;yes;6,36
J10060_2.mm2;34;no;600
J10060_3.mm2;31;yes;172,58
J10060_4.mm2;34;yes;6,49
J10060_5.mm2;29;yes;262,15
J10061_1.mm2;50;no;600
J10061_2.mm2;58;no;600
J10061_3.mm2;48;no;600
J10061_4.mm2;60;no;600
J10061_5.mm2;;no;600
J1006_1.mm2;25;yes;3,46
J10062_1.mm2;35;yes;7,53
J10062_2.mm2;36;yes;50,43
J10062_3.mm2;34;yes;4,59
J10062_4.mm2;39;yes;3,42
J10062_5.mm2;34;yes;2,83
J1006_2.mm2;23;yes;3,86
J10063_1.mm2;37;yes;3,66
J10063_2.mm2;29;yes;4,92
J10063_3.mm2;35;yes;2,04
J10063_4.mm2;35;yes;2,33
J10063_5.mm2;30;yes;3,39
J1006_3.mm2;21;no;600
J10064_1.mm2;29;yes;2,36
J10064_2.mm2;33;yes;2,84
J10064_3.mm2;32;yes;3,51
J10064_4.mm2;31;yes;2,26
J10064_5.mm2;31;yes;3,84
J1006_4.mm2;22;yes;3,49
J10065_1.mm2;30;yes;3,46
J10065_2.mm2;37;yes;3,20
J10065_3.mm2;33;yes;1,70
J10065_4.mm2;32;yes;2,47
J10065_5.mm2;33;yes;2,05
J1006_5.mm2;24;no;600
J10066_1.mm2;27;yes;1,93
J10066_2.mm2;27;yes;2,18
J10066_3.mm2;44;yes;2,39
J10066_4.mm2;28;yes;2,40
J10066_5.mm2;33;yes;2,77
J10067_1.mm2;48;no;600
J10067_2.mm2;68;no;600
J10067_3.mm2;53;no;600
J10067_4.mm2;;no;600
J10067_5.mm2;;no;600
J10068_1.mm2;38;no;600
J10068_2.mm2;39;yes;4,74
J10068_3.mm2;36;yes;51,68
J10068_4.mm2;36;yes;43,71
J10068_5.mm2;34;yes;12,03
J10069_1.mm2;31;yes;3,59
J10069_2.mm2;29;yes;5,63
J10069_3.mm2;35;yes;2,94
J10069_4.mm2;35;yes;7,38
J10069_5.mm2;29;yes;6,00
J10070_1.mm2;32;yes;6,13
J10070_2.mm2;30;yes;4,48
J10070_3.mm2;28;yes;9,66
J10070_4.mm2;37;yes;5,01
J10070_5.mm2;28;yes;5,67
J10071_1.mm2;32;yes;3,78
J10071_2.mm2;30;yes;6,10
J10071_3.mm2;28;yes;4,30
J10071_4.mm2;40;yes;4,87
J10071_5.mm2;31;yes;2,93
J1007_1.mm2;53;no;600
J10072_1.mm2;32;yes;4,57
J10072_2.mm2;31;yes;4,05
J10072_3.mm2;34;yes;4,04
J10072_4.mm2;32;yes;3,62
J10072_5.mm2;34;yes;3,91
J1007_2.mm2;66;no;600
J10073_1.mm2;111;no;600
J10073_2.mm2;118;no;600
J10073_3.mm2;137;no;600
J10073_4.mm2;117;no;600
J10073_5.mm2;100;no;600
J1007_3.mm2;65;no;600
J10074_1.mm2;79;no;600
J10074_2.mm2;90;no;600
J10074_3.mm2;78;no;600
J10074_4.mm2;79;no;600
J10074_5.mm2;76;no;600
J1007_4.mm2;58;no;600
J10075_1.mm2;54;yes;16,18
J10075_2.mm2;66;yes;10,54
J10075_3.mm2;61;yes;16,71
J10075_4.mm2;62;yes;37,04
J10075_5.mm2;57;yes;23,69
J1007_5.mm2;56;no;600
J10076_1.mm2;59;no;600
J10076_2.mm2;60;yes;12,69
J10076_3.mm2;67;no;600
J10076_4.mm2;61;yes;306,74
J10076_5.mm2;56;yes;211,82
J10077_1.mm2;59;yes;13,04
J10077_2.mm2;64;yes;7,77
J10077_3.mm2;66;yes;8,58
J10077_4.mm2;52;yes;10,91
J10077_5.mm2;70;yes;6,04
J10078_1.mm2;57;yes;17,94
J10078_2.mm2;45;yes;17,74
J10078_3.mm2;51;yes;15,37
J10078_4.mm2;59;yes;9,85
J10078_5.mm2;50;yes;29,28
J10079_1.mm2;156;no;600
J10079_2.mm2;;no;600
J10079_3.mm2;150;no;600
J10079_4.mm2;149;no;600
J10079_5.mm2;143;no;600
J10080_1.mm2;129;no;600
J10080_2.mm2;117;no;600
J10080_3.mm2;115;no;600
J10080_4.mm2;129;no;600
J10080_5.mm2;96;no;600
J10081_1.mm2;105;no;600
J10081_2.mm2;87;no;600
J10081_3.mm2;82;no;600
J10081_4.mm2;96;no;600
J10081_5.mm2;100;no;600
J1008_1.mm2;49;no;600
J10082_1.mm2;94;no;600
J10082_2.mm2;71;no;600
J10082_3.mm2;98;no;600
J10082_4.mm2;117;no;600
J10082_5.mm2;118;no;600
J1008_2.mm2;51;no;600
J10083_1.mm2;83;no;600
J10083_2.mm2;89;no;600
J10083_3.mm2;80;no;600
J10083_4.mm2;95;no;600
J10083_5.mm2;96;no;600
J1008_3.mm2;66;no;600
J10084_1.mm2;85;no;600
J10084_2.mm2;92;no;600
J10084_3.mm2;92;no;600
J10084_4.mm2;100;no;600
J10084_5.mm2;85;no;600
J1008_4.mm2;54;no;600
J10085_1.mm2;117;no;600
J10085_2.mm2;81;no;600
J10085_3.mm2;115;no;600
J10085_4.mm2;91;no;600
J10085_5.mm2;85;no;600
J1008_5.mm2;60;no;600
J10086_1.mm2;68;yes;250,63
J10086_2.mm2;72;yes;6,25
J10086_3.mm2;67;yes;239,56
J10086_4.mm2;68;yes;28,04
J10086_5.mm2;64;yes;46,42
J10087_1.mm2;50;yes;8,48
J10087_2.mm2;59;yes;10,54
J10087_3.mm2;59;yes;6,65
J10087_4.mm2;69;yes;7,21
J10087_5.mm2;55;yes;10,65
J10088_1.mm2;56;yes;7,95
J10088_2.mm2;49;yes;13,01
J10088_3.mm2;53;yes;24,73
J10088_4.mm2;50;yes;19,99
J10088_5.mm2;55;yes;8,01
J10089_1.mm2;52;yes;3,96
J10089_2.mm2;57;yes;3,62
J10089_3.mm2;53;yes;5,32
J10089_4.mm2;51;yes;5,53
J10089_5.mm2;63;yes;5,58
J10090_1.mm2;49;yes;7,64
J10090_2.mm2;57;yes;7,17
J10090_3.mm2;71;yes;7,00
J10090_4.mm2;52;yes;3,90
J10090_5.mm2;59;yes;3,94
J10091_1.mm2;106;no;600
J10091_2.mm2;108;no;600
J10091_3.mm2;98;no;600
J10091_4.mm2;115;no;600
J10091_5.mm2;118;no;600
J1009_1.mm2;34;no;600
J10092_1.mm2;72;yes;80,95
J10092_2.mm2;89;no;600
J10092_3.mm2;71;no;600
J10092_4.mm2;73;no;600
J10092_5.mm2;94;no;600
J1009_2.mm2;41;no;600
J10093_1.mm2;55;yes;11,84
J10093_2.mm2;57;yes;14,45
J10093_3.mm2;60;yes;12,36
J10093_4.mm2;60;yes;28,64
J10093_5.mm2;60;yes;24,85
J1009_3.mm2;38;no;600
J10094_1.mm2;59;no;600
J10094_2.mm2;58;yes;39,24
J10094_3.mm2;59;no;600
J10094_4.mm2;58;no;600
J10094_5.mm2;66;no;600
J1009_4.mm2;43;no;600
J10095_1.mm2;54;yes;22,19
J10095_2.mm2;50;yes;13,66
J10095_3.mm2;61;yes;10,95
J10095_4.mm2;55;yes;18,11
J10095_5.mm2;60;yes;17,43
J1009_5.mm2;38;no;600
J10096_1.mm2;51;yes;12,21
J10096_2.mm2;54;no;600
J10096_3.mm2;52;yes;318,84
J10096_4.mm2;56;no;600
J10096_5.mm2;60;yes;12,25
J10097_1.mm2;101;no;600
J10097_2.mm2;101;no;600
J10097_3.mm2;96;no;600
J10097_4.mm2;82;no;600
J10097_5.mm2;88;no;600
J10098_1.mm2;67;no;600
J10098_2.mm2;60;no;600
J10098_3.mm2;62;yes;223,49
J10098_4.mm2;59;yes;258,10
J10098_5.mm2;68;yes;317,50
J10099_1.mm2;60;yes;3,29
J10099_2.mm2;50;yes;5,15
J10099_3.mm2;57;yes;5,47
J10099_4.mm2;57;yes;5,27
J10099_5.mm2;50;yes;11,09
