instance;best_makespan;opt_or_unsat_certified;time
j3026_10.mm;22;yes;0,22
j3026_1.mm;21;yes;0,35
j3026_2.mm;22;yes;0,31
j3026_3.mm;42;yes;0,18
j3026_4.mm;34;yes;0,21
j3026_5.mm;22;yes;0,23
j3026_6.mm;29;yes;0,25
j3026_7.mm;29;yes;0,27
j3026_8.mm;40;yes;0,14
j3026_9.mm;21;yes;0,34
j302_6.mm;unsat;yes;0,03
j3027_10.mm;29;yes;0,15
j3027_1.mm;38;yes;0,23
j3027_2.mm;29;yes;0,20
j3027_3.mm;28;yes;0,17
j3027_4.mm;28;yes;0,20
j3027_5.mm;40;yes;0,17
j3027_6.mm;25;yes;0,25
j3027_7.mm;30;yes;0,18
j3027_8.mm;42;yes;0,21
j3027_9.mm;37;yes;0,17
j302_7.mm;unsat;yes;0,02
j3028_10.mm;26;yes;0,15
j3028_1.mm;37;yes;0,15
j3028_2.mm;25;yes;0,24
j3028_3.mm;31;yes;0,19
j3028_4.mm;33;yes;0,24
j3028_5.mm;23;yes;0,23
j3028_6.mm;29;yes;0,24
j3028_7.mm;37;yes;0,21
j3028_8.mm;36;yes;0,22
j3028_9.mm;28;yes;0,25
j302_8.mm;unsat;yes;0,05
j3029_10.mm;36;yes;29,80
j3029_1.mm;46;yes;52,96
j3029_2.mm;34;yes;356,24
j3029_3.mm;32;yes;25,53
j3029_4.mm;33;yes;72,49
j3029_5.mm;34;yes;52,22
j3029_6.mm;42;yes;90,82
j3029_7.mm;38;yes;28,29
j3029_8.mm;50;yes;30,15
j3029_9.mm;37;yes;80,03
j302_9.mm;unsat;yes;0,02
j3030_10.mm;19;yes;0,84
j3030_1.mm;36;yes;0,52
j3030_2.mm;30;yes;1,04
j3030_3.mm;29;yes;4,30
j3030_4.mm;35;yes;0,33
j3030_5.mm;30;yes;0,51
j3030_6.mm;41;yes;0,96
j3030_7.mm;27;yes;0,35
j3030_8.mm;28;yes;0,99
j3030_9.mm;36;yes;0,28
j303_10.mm;unsat;yes;0,02
j3031_10.mm;20;yes;0,37
j3031_1.mm;25;yes;0,59
j3031_2.mm;43;yes;0,23
j3031_3.mm;31;yes;0,22
j3031_4.mm;29;yes;0,41
j3031_5.mm;43;yes;0,19
j3031_6.mm;32;yes;0,40
j3031_7.mm;45;yes;0,25
j3031_8.mm;26;yes;0,32
j3031_9.mm;33;yes;0,24
j303_1.mm;unsat;yes;0,02
j3032_10.mm;29;yes;0,45
j3032_1.mm;31;yes;0,17
j3032_2.mm;32;yes;0,22
j3032_3.mm;28;yes;0,15
j3032_4.mm;27;yes;0,29
j3032_5.mm;29;yes;0,22
j3032_6.mm;29;yes;0,18
j3032_7.mm;36;yes;0,18
j3032_8.mm;29;yes;0,27
j3032_9.mm;22;yes;0,34
j303_2.mm;unsat;yes;0,03
j3033_10.mm;39;yes;2,97
j3033_1.mm;47;yes;3,54
j3033_2.mm;45;yes;3,78
j3033_3.mm;45;yes;0,77
j3033_4.mm;57;yes;0,75
j3033_5.mm;48;yes;0,94
j3033_6.mm;41;yes;0,87
j3033_7.mm;45;yes;0,93
j3033_8.mm;39;yes;2,76
j3033_9.mm;44;yes;1,56
j303_3.mm;unsat;yes;0,02
j3034_10.mm;54;yes;0,53
j3034_1.mm;39;yes;0,37
j3034_2.mm;32;yes;0,65
j3034_3.mm;38;yes;0,63
j3034_4.mm;42;yes;0,61
j3034_5.mm;43;yes;0,78
j3034_6.mm;41;yes;0,79
j3034_7.mm;44;yes;0,58
j3034_8.mm;47;yes;0,38
j3034_9.mm;38;yes;0,36
j303_4.mm;unsat;yes;0,01
j3035_10.mm;51;yes;0,40
j3035_1.mm;34;yes;0,55
j3035_2.mm;35;yes;0,36
j3035_3.mm;39;yes;0,42
j3035_4.mm;47;yes;0,29
j3035_5.mm;42;yes;0,31
j3035_6.mm;41;yes;0,36
j3035_7.mm;35;yes;0,38
j3035_8.mm;40;yes;0,33
j3035_9.mm;36;yes;0,36
j303_5.mm;unsat;yes;0,03
j3036_10.mm;unsat;yes;0,04
j3036_1.mm;unsat;yes;0,02
j3036_2.mm;unsat;yes;0,03
j3036_3.mm;unsat;yes;0,02
j3036_4.mm;unsat;yes;0,03
j3036_5.mm;unsat;yes;0,09
j3036_6.mm;unsat;yes;0,04
j3036_7.mm;unsat;yes;0,01
j3036_8.mm;unsat;yes;0,04
j3036_9.mm;unsat;yes;0,04
j303_6.mm;unsat;yes;0,02
j3037_10.mm;43;no;600
j3037_1.mm;57;no;600
j3037_2.mm;60;no;600
j3037_3.mm;57;no;600
j3037_4.mm;54;yes;585,83
j3037_5.mm;50;yes;15,54
j3037_6.mm;62;no;600
j3037_7.mm;58;no;600
j3037_8.mm;47;no;600
j3037_9.mm;61;no;600
j303_7.mm;unsat;yes;0,05
j3038_10.mm;37;yes;0,97
j3038_1.mm;46;yes;1,01
j3038_2.mm;44;yes;0,71
j3038_3.mm;34;yes;2,53
j3038_4.mm;50;yes;5,79
j3038_5.mm;50;yes;10,19
j3038_6.mm;36;yes;6,52
j3038_7.mm;38;yes;6,28
j3038_8.mm;40;yes;0,52
j3038_9.mm;45;yes;2,36
j303_8.mm;unsat;yes;0,02
j3039_10.mm;44;yes;2,19
j3039_1.mm;43;yes;0,33
j3039_2.mm;42;yes;0,82
j3039_3.mm;49;yes;0,97
j3039_4.mm;49;yes;0,66
j3039_5.mm;32;yes;0,58
j3039_6.mm;36;yes;1,61
j3039_7.mm;38;yes;0,53
j3039_8.mm;42;yes;0,88
j3039_9.mm;42;yes;1,49
