instance;best_makespan;opt_or_unsat_certified;time
J503_2.mm2;20;yes;4,95
J5033_1.mm2;20;yes;2,97
J5033_2.mm2;23;yes;2,69
J5033_3.mm2;21;yes;3,17
J5033_4.mm2;20;yes;2,92
J5033_5.mm2;20;yes;2,69
J503_3.mm2;18;yes;11,34
J5034_1.mm2;18;yes;2,68
J5034_2.mm2;24;yes;2,57
J5034_3.mm2;25;yes;1,77
J5034_4.mm2;19;yes;5,24
J5034_5.mm2;21;yes;2,16
J503_4.mm2;23;yes;7,13
J5035_1.mm2;16;yes;4,21
J5035_2.mm2;21;yes;2,86
J5035_3.mm2;20;yes;1,86
J5035_4.mm2;22;yes;2,27
J5035_5.mm2;22;yes;2,51
J503_5.mm2;18;yes;59,02
J5036_1.mm2;20;yes;2,45
J5036_2.mm2;19;yes;2,40
J5036_3.mm2;18;yes;2,91
J5036_4.mm2;23;yes;2,66
J5036_5.mm2;21;yes;4,79
J5037_1.mm2;42;yes;9,54
J5037_2.mm2;42;yes;15,95
J5037_3.mm2;41;yes;46,37
J5037_4.mm2;40;yes;17,97
J5037_5.mm2;42;yes;25,45
J5038_1.mm2;35;yes;3,74
J5038_2.mm2;30;yes;4,62
J5038_3.mm2;34;yes;8,27
J5038_4.mm2;37;yes;22,00
J5038_5.mm2;38;yes;6,26
J5039_1.mm2;30;yes;10,60
J5039_2.mm2;29;yes;5,17
J5039_3.mm2;27;yes;9,63
J5039_4.mm2;29;yes;3,44
J5039_5.mm2;25;yes;4,47
J5040_1.mm2;26;yes;5,40
J5040_2.mm2;30;yes;9,49
J5040_3.mm2;27;yes;10,62
J5040_4.mm2;28;yes;7,14
J5040_5.mm2;30;yes;4,03
J5041_1.mm2;27;yes;1,66
J5041_2.mm2;28;yes;1,79
J5041_3.mm2;27;yes;2,41
J5041_4.mm2;28;yes;1,81
J5041_5.mm2;33;yes;2,01
J504_1.mm2;19;yes;43,89
J5042_1.mm2;33;yes;3,08
J5042_2.mm2;25;yes;3,70
J5042_3.mm2;26;yes;12,82
J5042_4.mm2;24;yes;4,10
J5042_5.mm2;30;yes;3,69
J504_2.mm2;18;yes;19,15
J5043_1.mm2;69;no;600
J5043_2.mm2;75;no;600
J5043_3.mm2;74;no;600
J5043_4.mm2;56;no;600
J5043_5.mm2;70;no;600
J504_3.mm2;21;yes;26,16
J5044_1.mm2;52;no;600
J5044_2.mm2;46;no;600
J5044_3.mm2;56;no;600
J5044_4.mm2;59;no;600
J5044_5.mm2;52;no;600
J504_4.mm2;19;yes;22,14
J5045_1.mm2;50;no;600
J5045_2.mm2;36;no;600
J5045_3.mm2;40;no;600
J5045_4.mm2;37;no;600
J5045_5.mm2;48;no;600
J504_5.mm2;22;no;600
J5046_1.mm2;48;no;600
J5046_2.mm2;47;no;600
J5046_3.mm2;50;no;600
J5046_4.mm2;36;no;600
J5046_5.mm2;43;no;600
J5047_1.mm2;37;no;600
J5047_2.mm2;41;no;600
J5047_3.mm2;44;no;600
J5047_4.mm2;41;no;600
J5047_5.mm2;42;no;600
J5048_1.mm2;37;no;600
J5048_2.mm2;41;no;600
J5048_3.mm2;31;no;600
J5048_4.mm2;36;no;600
J5048_5.mm2;43;no;600
J5049_1.mm2;39;yes;7,74
J5049_2.mm2;45;yes;12,07
J5049_3.mm2;38;yes;2,46
J5049_4.mm2;38;yes;5,75
J5049_5.mm2;34;yes;17,56
J5050_1.mm2;37;yes;1,43
J5050_2.mm2;31;yes;1,51
J5050_3.mm2;36;yes;1,43
J5050_4.mm2;37;yes;1,70
J5050_5.mm2;33;yes;2,72
J5051_1.mm2;21;yes;1,94
J5051_2.mm2;26;yes;2,14
J5051_3.mm2;25;yes;1,50
J5051_4.mm2;31;yes;1,62
J5051_5.mm2;25;yes;1,80
J505_1.mm2;20;yes;3,54
J5052_1.mm2;25;yes;2,49
J5052_2.mm2;25;yes;2,62
J5052_3.mm2;29;yes;2,14
J5052_4.mm2;33;yes;1,45
J5052_5.mm2;26;yes;1,53
J505_2.mm2;18;yes;2,40
J5053_1.mm2;28;yes;0,78
J5053_2.mm2;25;yes;0,86
J5053_3.mm2;32;yes;1,00
J5053_4.mm2;18;yes;1,56
J5053_5.mm2;32;yes;1,40
J505_3.mm2;20;yes;3,85
J5054_1.mm2;25;yes;1,88
J5054_2.mm2;27;yes;1,92
J5054_3.mm2;26;yes;0,98
J5054_4.mm2;21;yes;1,74
J5054_5.mm2;23;yes;1,48
J505_4.mm2;18;yes;9,18
J5055_1.mm2;37;yes;17,99
J5055_2.mm2;40;yes;22,90
J5055_3.mm2;40;yes;35,10
J5055_4.mm2;40;yes;32,65
J5055_5.mm2;42;yes;18,17
J505_5.mm2;17;yes;5,18
J5056_1.mm2;36;no;600
J5056_2.mm2;29;yes;2,16
J5056_3.mm2;34;yes;23,39
J5056_4.mm2;36;no;600
J5056_5.mm2;39;no;600
J5057_1.mm2;25;yes;240,02
J5057_2.mm2;28;yes;12,12
J5057_3.mm2;31;yes;104,22
J5057_4.mm2;28;yes;4,99
J5057_5.mm2;27;yes;3,85
J5058_1.mm2;34;yes;312,57
J5058_2.mm2;33;yes;3,28
J5058_3.mm2;33;yes;7,68
J5058_4.mm2;31;no;600
J5058_5.mm2;28;no;600
J5059_1.mm2;29;yes;2,96
J5059_2.mm2;22;yes;4,38
J5059_3.mm2;24;yes;22,47
J5059_4.mm2;31;yes;12,70
J5059_5.mm2;33;yes;1,54
