instance;best_makespan;opt_or_unsat_certified;time
j30t1_27_10.smt;80;yes;0,05
j30t1_27_1.smt;79;yes;0,14
j30t1_27_2.smt;92;yes;0,15
j30t1_27_3.smt;70;yes;0,04
j30t1_27_4.smt;94;yes;0,19
j30t1_27_5.smt;60;yes;1,38
j30t1_27_6.smt;70;yes;0,03
j30t1_27_7.smt;61;yes;6,26
j30t1_27_8.smt;67;yes;1,10
j30t1_27_9.smt;57;yes;0,64
j30t1_2_7.smt;59;yes;0,05
j30t1_28_10.smt;80;yes;0,14
j30t1_28_1.smt;77;yes;0,04
j30t1_28_2.smt;61;yes;0,03
j30t1_28_3.smt;59;yes;0,23
j30t1_28_4.smt;54;yes;0,03
j30t1_28_5.smt;85;yes;1,12
j30t1_28_6.smt;64;yes;0,31
j30t1_28_7.smt;50;yes;0,04
j30t1_28_8.smt;53;yes;0,00
j30t1_28_9.smt;62;yes;0,00
j30t1_2_8.smt;65;yes;0,12
j30t1_29_10.smt;83;yes;7,36
j30t1_29_1.smt;102;yes;15,38
j30t1_29_2.smt;102;yes;9,52
j30t1_29_3.smt;79;yes;20,94
j30t1_29_4.smt;105;yes;290,58
j30t1_29_5.smt;100;yes;140,31
j30t1_29_6.smt;98;no;600
j30t1_29_7.smt;78;yes;10,68
j30t1_29_8.smt;84;no;600
j30t1_29_9.smt;105;yes;310,36
j30t1_2_9.smt;55;yes;0,12
j30t1_30_10.smt;83;yes;0,99
j30t1_30_1.smt;48;yes;4,90
j30t1_30_2.smt;87;yes;8,21
j30t1_30_3.smt;58;yes;5,22
j30t1_30_4.smt;67;yes;1,96
j30t1_30_5.smt;61;yes;9,04
j30t1_30_6.smt;75;yes;3,51
j30t1_30_7.smt;91;yes;2,46
j30t1_30_8.smt;46;yes;6,83
j30t1_30_9.smt;55;yes;2,90
j30t1_3_10.smt;76;yes;0,08
j30t1_31_10.smt;66;yes;1,34
j30t1_31_1.smt;55;yes;0,04
j30t1_31_2.smt;85;yes;2,57
j30t1_31_3.smt;58;yes;0,26
j30t1_31_4.smt;63;yes;0,04
j30t1_31_5.smt;60;yes;0,90
j30t1_31_6.smt;67;yes;0,05
j30t1_31_7.smt;85;yes;1,38
j30t1_31_8.smt;58;yes;0,00
