instance;best_makespan;opt_or_unsat_certified;time
j30t1_16_4.smt;58;yes;0,14
j30t1_16_5.smt;60;yes;0,06
j30t1_16_6.smt;56;yes;0,07
j30t1_16_7.smt;68;yes;0,13
j30t1_16_8.smt;56;yes;0,10
j30t1_16_9.smt;63;yes;0,13
j30t1_1_6.smt;50;yes;0,04
j30t1_17_10.smt;72;yes;0,06
j30t1_17_1.smt;68;yes;0,05
j30t1_17_2.smt;94;yes;0,10
j30t1_17_3.smt;100;yes;0,09
j30t1_17_4.smt;83;yes;0,08
j30t1_17_5.smt;56;yes;0,04
j30t1_17_6.smt;66;yes;0,07
j30t1_17_7.smt;68;yes;0,03
j30t1_17_8.smt;69;yes;0,07
j30t1_17_9.smt;73;yes;0,03
j30t1_1_7.smt;66;yes;0,03
j30t1_18_10.smt;56;yes;0,03
j30t1_18_1.smt;63;yes;0,03
j30t1_18_2.smt;66;yes;0,05
j30t1_18_3.smt;58;yes;0,04
j30t1_18_4.smt;93;yes;0,04
j30t1_18_5.smt;72;yes;0,03
j30t1_18_6.smt;69;yes;0,05
j30t1_18_7.smt;56;yes;0,04
j30t1_18_8.smt;61;yes;0,02
j30t1_18_9.smt;53;yes;0,03
j30t1_1_8.smt;67;yes;0,05
j30t1_19_10.smt;46;yes;0,02
j30t1_19_1.smt;47;yes;0,02
j30t1_19_2.smt;64;yes;0,02
j30t1_19_3.smt;91;yes;0,08
j30t1_19_4.smt;49;yes;0,04
j30t1_19_5.smt;63;yes;0,06
j30t1_19_6.smt;52;yes;0,02
j30t1_19_7.smt;63;yes;0,04
j30t1_19_8.smt;65;yes;0,03
j30t1_19_9.smt;62;yes;0,04
j30t1_1_9.smt;54;yes;0,05
j30t1_20_10.smt;43;yes;0,03
j30t1_20_1.smt;70;yes;0,05
j30t1_20_2.smt;91;yes;0,04
j30t1_20_3.smt;54;yes;0,02
j30t1_20_4.smt;60;yes;0,04
j30t1_20_5.smt;66;yes;0,03
j30t1_20_6.smt;70;yes;0,04
j30t1_20_7.smt;43;yes;0,04
j30t1_20_8.smt;65;yes;0,08
j30t1_20_9.smt;48;yes;0,02
j30t1_2_10.smt;67;yes;0,03
j30t1_21_10.smt;100;yes;0,27
j30t1_21_1.smt;93;yes;0,15
j30t1_21_2.smt;59;yes;0,17
j30t1_21_3.smt;80;yes;0,18
j30t1_21_4.smt;102;yes;0,15
j30t1_21_5.smt;63;yes;0,16
j30t1_21_6.smt;87;yes;0,27
j30t1_21_7.smt;69;yes;0,12
j30t1_21_8.smt;67;yes;0,11
j30t1_21_9.smt;76;yes;0,40
j30t1_2_1.smt;45;yes;0,02
j30t1_22_10.smt;79;yes;0,11
j30t1_22_1.smt;45;yes;0,06
j30t1_22_2.smt;48;yes;0,03
j30t1_22_3.smt;69;yes;0,13
j30t1_22_4.smt;56;yes;0,04
j30t1_22_5.smt;63;yes;0,17
j30t1_22_6.smt;65;yes;0,08
j30t1_22_7.smt;66;yes;0,14
j30t1_22_8.smt;61;yes;0,15
j30t1_22_9.smt;103;yes;0,09
j30t1_2_2.smt;62;yes;0,04
j30t1_23_10.smt;61;yes;0,00
j30t1_23_1.smt;76;yes;0,08
j30t1_23_2.smt;53;yes;0,00
j30t1_23_3.smt;52;yes;0,04
j30t1_23_4.smt;75;yes;0,04
j30t1_23_5.smt;68;yes;0,10
j30t1_23_6.smt;63;yes;0,05
j30t1_23_7.smt;60;yes;0,06
j30t1_23_8.smt;50;yes;0,04
j30t1_23_9.smt;72;yes;0,13
j30t1_2_3.smt;52;yes;0,02
j30t1_24_10.smt;55;yes;0,02
j30t1_24_1.smt;73;yes;0,05
j30t1_24_2.smt;77;yes;0,05
j30t1_24_3.smt;85;yes;0,08
j30t1_24_4.smt;68;yes;0,05
j30t1_24_5.smt;75;yes;0,08
j30t1_24_6.smt;66;yes;0,04
j30t1_24_7.smt;45;yes;0,03
j30t1_24_8.smt;46;yes;0,04
j30t1_24_9.smt;62;yes;0,07
j30t1_2_4.smt;55;yes;0,03
j30t1_25_10.smt;73;yes;0,22
j30t1_25_1.smt;102;yes;0,87
j30t1_25_2.smt;96;yes;0,19
j30t1_25_3.smt;100;yes;0,55
j30t1_25_4.smt;87;yes;0,60
j30t1_25_5.smt;75;yes;0,28
j30t1_25_6.smt;72;yes;0,37
j30t1_25_7.smt;107;yes;0,74
j30t1_25_8.smt;78;yes;0,38
j30t1_25_9.smt;98;yes;0,63
j30t1_2_5.smt;68;yes;0,04
j30t1_26_10.smt;71;yes;0,16
j30t1_26_1.smt;67;yes;0,16
j30t1_26_2.smt;45;yes;0,04
j30t1_26_3.smt;71;yes;0,05
j30t1_26_4.smt;67;yes;0,06
j30t1_26_5.smt;98;yes;1,20
j30t1_26_6.smt;62;yes;0,14
j30t1_26_7.smt;82;yes;0,13
j30t1_26_8.smt;67;yes;0,08
j30t1_26_9.smt;52;yes;0,12
j30t1_2_6.smt;53;yes;0,02
j30t1_27_10.smt;80;yes;0,10
j30t1_27_1.smt;79;yes;0,11
j30t1_27_2.smt;92;yes;0,14
j30t1_27_3.smt;70;yes;0,05
j30t1_27_4.smt;94;yes;0,10
j30t1_27_5.smt;60;yes;0,22
j30t1_27_6.smt;70;yes;0,04
j30t1_27_7.smt;61;yes;0,47
j30t1_27_8.smt;67;yes;0,11
j30t1_27_9.smt;57;yes;0,08
j30t1_2_7.smt;59;yes;0,03
j30t1_28_10.smt;80;yes;0,08
j30t1_28_1.smt;77;yes;0,04
j30t1_28_2.smt;61;yes;0,04
j30t1_28_3.smt;59;yes;0,09
j30t1_28_4.smt;54;yes;0,03
j30t1_28_5.smt;85;yes;0,13
j30t1_28_6.smt;64;yes;0,07
j30t1_28_7.smt;50;yes;0,03
j30t1_28_8.smt;53;yes;0,00
j30t1_28_9.smt;62;yes;0,00
j30t1_2_8.smt;65;yes;0,05
j30t1_29_10.smt;83;yes;0,30
j30t1_29_1.smt;102;yes;0,91
j30t1_29_2.smt;102;yes;0,36
j30t1_29_3.smt;79;yes;0,66
j30t1_29_4.smt;105;yes;1,91
j30t1_29_5.smt;100;yes;1,74
j30t1_29_6.smt;97;yes;1,85
j30t1_29_7.smt;78;yes;0,79
j30t1_29_8.smt;83;yes;1,83
j30t1_29_9.smt;105;yes;1,55
j30t1_2_9.smt;55;yes;0,03
j30t1_30_10.smt;83;yes;0,26
j30t1_30_1.smt;48;yes;0,22
j30t1_30_2.smt;87;yes;0,36
j30t1_30_3.smt;58;yes;0,24
j30t1_30_4.smt;67;yes;0,27
j30t1_30_5.smt;61;yes;0,18
j30t1_30_6.smt;75;yes;0,25
j30t1_30_7.smt;91;yes;0,34
j30t1_30_8.smt;46;yes;0,18
j30t1_30_9.smt;55;yes;0,25
j30t1_3_10.smt;76;yes;0,05
j30t1_31_10.smt;66;yes;0,25
j30t1_31_1.smt;55;yes;0,08
j30t1_31_2.smt;85;yes;0,57
j30t1_31_3.smt;58;yes;0,05
j30t1_31_4.smt;63;yes;0,09
j30t1_31_5.smt;60;yes;0,14
j30t1_31_6.smt;67;yes;0,10
j30t1_31_7.smt;85;yes;0,23
j30t1_31_8.smt;58;yes;0,00
j30t1_31_9.smt;63;yes;0,09
j30t1_3_1.smt;82;yes;0,11
j30t1_32_10.smt;63;yes;0,06
j30t1_32_1.smt;72;yes;0,07
j30t1_32_2.smt;83;yes;0,12
j30t1_32_3.smt;77;yes;0,13
j30t1_32_4.smt;68;yes;0,00
j30t1_32_5.smt;65;yes;0,12
j30t1_32_6.smt;64;yes;0,07
j30t1_32_7.smt;40;yes;0,02
j30t1_32_8.smt;56;yes;0,03
j30t1_32_9.smt;75;yes;0,20
j30t1_3_2.smt;61;yes;0,03
j30t1_33_10.smt;64;yes;0,02
j30t1_33_1.smt;78;yes;0,11
j30t1_33_2.smt;64;yes;0,13
j30t1_33_3.smt;57;yes;0,05
j30t1_33_4.smt;100;yes;0,06
j30t1_33_5.smt;82;yes;0,07
j30t1_33_6.smt;73;yes;0,03
j30t1_33_7.smt;71;yes;0,03
j30t1_33_8.smt;72;yes;0,05
j30t1_33_9.smt;75;yes;0,08
j30t1_3_3.smt;77;yes;0,04
j30t1_34_10.smt;73;yes;0,03
j30t1_34_1.smt;98;yes;0,06
j30t1_34_2.smt;49;yes;0,03
j30t1_34_3.smt;92;yes;0,04
j30t1_34_4.smt;117;yes;0,11
j30t1_34_5.smt;74;yes;0,04
j30t1_34_6.smt;61;yes;0,02
j30t1_34_7.smt;81;yes;0,04
j30t1_34_8.smt;66;yes;0,06
j30t1_34_9.smt;77;yes;0,06
j30t1_3_4.smt;105;yes;0,05
j30t1_35_10.smt;61;yes;0,02
j30t1_35_1.smt;67;yes;0,02
j30t1_35_2.smt;80;yes;0,05
j30t1_35_3.smt;66;yes;0,03
j30t1_35_4.smt;75;yes;0,09
j30t1_35_5.smt;65;yes;0,03
j30t1_35_6.smt;66;yes;0,04
j30t1_35_7.smt;61;yes;0,03
j30t1_35_8.smt;79;yes;0,04
j30t1_35_9.smt;74;yes;0,03
j30t1_3_5.smt;63;yes;0,03
j30t1_36_10.smt;71;yes;0,03
j30t1_36_1.smt;69;yes;0,02
j30t1_36_2.smt;48;yes;0,03
j30t1_36_3.smt;92;yes;0,09
j30t1_36_4.smt;59;yes;0,00
j30t1_36_5.smt;88;yes;0,04
j30t1_36_6.smt;54;yes;0,02
j30t1_36_7.smt;87;yes;0,05
j30t1_36_8.smt;77;yes;0,03
j30t1_36_9.smt;67;yes;0,02
j30t1_3_6.smt;59;yes;0,06
j30t1_37_10.smt;83;yes;0,21
j30t1_37_1.smt;82;yes;0,14
j30t1_37_2.smt;77;yes;0,21
j30t1_37_3.smt;96;yes;0,15
j30t1_37_4.smt;99;yes;0,25
j30t1_37_5.smt;90;yes;0,45
j30t1_37_6.smt;81;yes;0,13
j30t1_37_7.smt;102;yes;0,24
j30t1_37_8.smt;100;yes;0,15
j30t1_37_9.smt;58;yes;0,10
j30t1_3_7.smt;54;yes;0,03
j30t1_38_10.smt;86;yes;0,08
j30t1_38_1.smt;58;yes;0,03
j30t1_38_2.smt;81;yes;0,14
j30t1_38_3.smt;104;yes;0,14
j30t1_38_4.smt;73;yes;0,08
j30t1_38_5.smt;79;yes;0,18
j30t1_38_6.smt;76;yes;0,04
j30t1_38_7.smt;70;yes;0,03
j30t1_38_8.smt;63;yes;0,04
j30t1_38_9.smt;70;yes;0,04
j30t1_3_8.smt;54;yes;0,00
j30t1_39_10.smt;63;yes;0,04
j30t1_39_1.smt;55;yes;0,05
j30t1_39_2.smt;79;yes;0,06
j30t1_39_3.smt;98;yes;0,14
j30t1_39_4.smt;88;yes;0,11
j30t1_39_5.smt;59;yes;0,03
j30t1_39_6.smt;69;yes;0,03
j30t1_39_7.smt;79;yes;0,06
j30t1_39_8.smt;90;yes;0,19
j30t1_39_9.smt;78;yes;0,20
j30t1_3_9.smt;86;yes;0,05
j30t1_40_10.smt;59;yes;0,03
j30t1_40_1.smt;51;yes;0,00
j30t1_40_2.smt;73;yes;0,03
j30t1_40_3.smt;78;yes;0,04
j30t1_40_4.smt;59;yes;0,03
j30t1_40_5.smt;84;yes;0,07
j30t1_40_6.smt;84;yes;0,05
j30t1_40_7.smt;46;yes;0,00
j30t1_40_8.smt;58;yes;0,02
j30t1_40_9.smt;64;yes;0,00
j30t1_4_10.smt;51;yes;0,02
j30t1_41_10.smt;118;yes;0,65
j30t1_41_1.smt;98;yes;0,27
j30t1_41_2.smt;86;yes;0,50
j30t1_41_3.smt;89;yes;0,52
j30t1_41_4.smt;93;yes;0,30
j30t1_41_5.smt;112;yes;0,65
j30t1_41_6.smt;125;yes;0,37
j30t1_41_7.smt;111;yes;0,53
j30t1_41_8.smt;91;yes;0,19
j30t1_41_9.smt;92;yes;0,64
j30t1_4_1.smt;54;yes;0,05
j30t1_42_10.smt;97;yes;0,30
j30t1_42_1.smt;80;yes;0,15
j30t1_42_2.smt;69;yes;0,08
j30t1_42_3.smt;59;yes;0,09
j30t1_42_4.smt;64;yes;0,13
j30t1_42_5.smt;52;yes;0,06
j30t1_42_6.smt;72;yes;0,10
j30t1_42_7.smt;74;yes;0,18
j30t1_42_8.smt;120;yes;0,17
j30t1_42_9.smt;69;yes;0,15
j30t1_4_2.smt;67;yes;0,06
j30t1_43_10.smt;64;yes;0,10
j30t1_43_1.smt;74;yes;0,08
j30t1_43_2.smt;46;yes;0,13
j30t1_43_3.smt;62;yes;0,16
j30t1_43_4.smt;86;yes;0,24
j30t1_43_5.smt;77;yes;0,11
j30t1_43_6.smt;78;yes;0,18
j30t1_43_7.smt;79;yes;0,11
j30t1_43_8.smt;89;yes;0,18
j30t1_43_9.smt;58;yes;0,03
j30t1_4_3.smt;62;yes;0,03
j30t1_44_10.smt;67;yes;0,07
j30t1_44_1.smt;70;yes;0,21
j30t1_44_2.smt;68;yes;0,05
j30t1_44_3.smt;59;yes;0,14
j30t1_44_4.smt;100;yes;0,21
j30t1_44_5.smt;60;yes;0,03
j30t1_44_6.smt;62;yes;0,25
j30t1_44_7.smt;59;yes;0,07
j30t1_44_8.smt;63;yes;0,05
j30t1_44_9.smt;83;yes;0,05
j30t1_4_4.smt;63;yes;0,05
j30t1_45_10.smt;96;yes;0,91
j30t1_45_1.smt;106;yes;0,74
j30t1_45_2.smt;139;yes;0,88
j30t1_45_3.smt;92;yes;0,31
j30t1_45_4.smt;96;yes;0,53
j30t1_45_5.smt;88;yes;0,28
j30t1_45_6.smt;135;yes;1,74
j30t1_45_7.smt;115;yes;0,42
j30t1_45_8.smt;93;yes;0,31
j30t1_45_9.smt;84;yes;0,61
j30t1_4_5.smt;62;yes;0,02
j30t1_46_10.smt;59;yes;0,66
j30t1_46_1.smt;71;yes;0,17
j30t1_46_2.smt;79;yes;0,34
j30t1_46_3.smt;67;yes;0,20
j30t1_46_4.smt;75;yes;0,08
j30t1_46_5.smt;64;yes;0,14
j30t1_46_6.smt;65;yes;0,10
j30t1_46_7.smt;57;yes;0,25
j30t1_46_8.smt;66;yes;0,38
j30t1_46_9.smt;56;yes;0,20
j30t1_4_6.smt;48;yes;0,02
j30t1_47_10.smt;92;yes;0,28
j30t1_47_1.smt;71;yes;0,21
j30t1_47_2.smt;70;yes;0,06
j30t1_47_3.smt;66;yes;0,19
j30t1_47_4.smt;63;yes;0,21
j30t1_47_5.smt;58;yes;0,24
j30t1_47_6.smt;68;yes;0,18
j30t1_47_7.smt;85;yes;0,12
j30t1_47_8.smt;61;yes;0,10
j30t1_47_9.smt;67;yes;0,12
j30t1_4_7.smt;66;yes;0,03
j30t1_48_10.smt;59;yes;0,03
j30t1_48_1.smt;89;yes;0,22
j30t1_48_2.smt;73;yes;0,19
j30t1_48_3.smt;53;yes;0,04
j30t1_48_4.smt;57;yes;0,00
j30t1_48_5.smt;88;yes;0,14
j30t1_48_6.smt;58;yes;0,00
j30t1_48_7.smt;66;yes;0,06
j30t1_48_8.smt;60;yes;0,05
j30t1_48_9.smt;82;yes;0,29
j30t1_4_8.smt;63;yes;0,02
j30t1_4_9.smt;48;yes;0,02
j30t1_5_10.smt;101;yes;0,23
j30t1_5_1.smt;61;yes;0,07
j30t1_5_2.smt;82;yes;0,12
j30t1_5_3.smt;87;yes;0,21
j30t1_5_4.smt;68;yes;0,36
j30t1_5_5.smt;96;yes;0,43
j30t1_5_6.smt;89;yes;0,21
j30t1_5_7.smt;90;yes;0,37
j30t1_5_8.smt;76;yes;0,20
j30t1_5_9.smt;57;yes;0,10
j30t1_6_10.smt;71;yes;0,09
j30t1_6_1.smt;72;yes;0,13
j30t1_6_2.smt;94;yes;0,10
j30t1_6_3.smt;53;yes;0,05
j30t1_6_4.smt;50;yes;0,11
j30t1_6_5.smt;90;yes;0,20
j30t1_6_6.smt;57;yes;0,11
j30t1_6_7.smt;53;yes;0,07
j30t1_6_8.smt;63;yes;0,14
j30t1_6_9.smt;61;yes;0,06
j30t1_7_10.smt;54;yes;0,07
j30t1_7_1.smt;56;yes;0,04
j30t1_7_2.smt;47;yes;0,03
j30t1_7_3.smt;59;yes;0,07
j30t1_7_4.smt;46;yes;0,04
j30t1_7_5.smt;53;yes;0,11
j30t1_7_6.smt;58;yes;0,05
j30t1_7_7.smt;59;yes;0,11
j30t1_7_8.smt;55;yes;0,04
j30t1_7_9.smt;67;yes;0,04
j30t1_8_10.smt;114;yes;0,10
j30t1_8_1.smt;48;yes;0,02
j30t1_8_2.smt;57;yes;0,03
j30t1_8_3.smt;60;yes;0,05
j30t1_8_4.smt;61;yes;0,09
j30t1_8_5.smt;66;yes;0,04
j30t1_8_6.smt;49;yes;0,03
j30t1_8_7.smt;58;yes;0,04
j30t1_8_8.smt;57;yes;0,10
j30t1_8_9.smt;40;yes;0,02
j30t1_9_10.smt;98;yes;0,44
j30t1_9_1.smt;90;yes;0,41
j30t1_9_2.smt;99;yes;1,15
j30t1_9_3.smt;105;yes;0,80
j30t1_9_4.smt;76;yes;0,64
j30t1_9_5.smt;76;yes;0,23
j30t1_9_6.smt;60;yes;0,30
j30t1_9_7.smt;77;yes;0,34
j30t1_9_8.smt;107;yes;0,84
j30t1_9_9.smt;61;yes;0,52
j30t2_10_10.smt;43;yes;0,09
j30t2_10_1.smt;49;yes;0,26
j30t2_10_2.smt;120;yes;1,04
j30t2_10_3.smt;84;yes;0,10
j30t2_10_4.smt;106;yes;1,06
j30t2_10_5.smt;65;yes;0,27
j30t2_10_6.smt;53;yes;0,59
j30t2_10_7.smt;61;yes;0,08
j30t2_10_8.smt;109;yes;0,74
j30t2_10_9.smt;52;yes;0,10
j30t2_1_10.smt;46;yes;0,08
j30t2_11_10.smt;56;yes;0,16
j30t2_11_1.smt;69;yes;0,20
j30t2_11_2.smt;76;yes;0,34
j30t2_11_3.smt;99;yes;0,13
j30t2_11_4.smt;79;yes;0,21
j30t2_11_5.smt;79;yes;0,38
j30t2_11_6.smt;44;yes;0,05
j30t2_11_7.smt;93;yes;0,28
j30t2_11_8.smt;65;yes;0,06
j30t2_11_9.smt;104;yes;0,15
j30t2_1_1.smt;51;yes;0,05
j30t2_12_10.smt;104;yes;0,65
j30t2_12_1.smt;67;yes;0,15
j30t2_12_2.smt;70;yes;0,61
j30t2_12_3.smt;57;yes;0,08
j30t2_12_4.smt;80;yes;0,52
j30t2_12_5.smt;83;yes;1,02
j30t2_12_6.smt;69;yes;0,08
j30t2_12_7.smt;136;yes;0,71
j30t2_12_8.smt;56;yes;0,19
j30t2_12_9.smt;80;yes;0,11
j30t2_1_2.smt;57;yes;0,05
j30t2_13_10.smt;123;yes;0,50
j30t2_13_1.smt;72;yes;1,92
j30t2_13_2.smt;65;yes;1,09
j30t2_13_3.smt;114;yes;0,95
j30t2_13_4.smt;108;yes;0,74
j30t2_13_5.smt;78;yes;0,67
j30t2_13_6.smt;95;yes;0,46
j30t2_13_7.smt;96;yes;1,75
j30t2_13_8.smt;134;yes;1,77
j30t2_13_9.smt;103;yes;1,81
j30t2_1_3.smt;63;yes;0,06
j30t2_14_10.smt;88;yes;1,16
j30t2_14_1.smt;66;yes;1,17
j30t2_14_2.smt;53;yes;0,34
j30t2_14_3.smt;152;yes;1,12
j30t2_14_4.smt;68;yes;0,26
j30t2_14_5.smt;59;yes;0,29
j30t2_14_6.smt;38;yes;0,19
j30t2_14_7.smt;56;yes;0,66
j30t2_14_8.smt;77;yes;1,73
j30t2_14_9.smt;45;yes;0,41
j30t2_1_4.smt;68;yes;0,06
j30t2_15_10.smt;123;yes;0,24
j30t2_15_1.smt;49;yes;0,21
j30t2_15_2.smt;54;yes;0,13
j30t2_15_3.smt;81;yes;0,18
j30t2_15_4.smt;101;yes;0,28
j30t2_15_5.smt;85;yes;0,29
j30t2_15_6.smt;107;yes;1,39
j30t2_15_7.smt;55;yes;0,09
j30t2_15_8.smt;67;yes;0,32
j30t2_15_9.smt;65;yes;0,75
j30t2_1_5.smt;44;yes;0,03
j30t2_16_10.smt;86;yes;0,29
j30t2_16_1.smt;73;yes;0,18
j30t2_16_2.smt;77;yes;0,17
j30t2_16_3.smt;43;yes;0,42
j30t2_16_4.smt;68;yes;0,12
j30t2_16_5.smt;57;yes;0,10
j30t2_16_6.smt;75;yes;1,08
j30t2_16_7.smt;42;yes;0,15
j30t2_16_8.smt;50;yes;0,09
j30t2_16_9.smt;82;yes;0,24
j30t2_1_6.smt;63;yes;0,15
j30t2_17_10.smt;95;yes;0,10
j30t2_17_1.smt;99;yes;0,19
j30t2_17_2.smt;79;yes;0,18
j30t2_17_3.smt;110;yes;0,09
j30t2_17_4.smt;57;yes;0,11
j30t2_17_5.smt;58;yes;0,12
j30t2_17_6.smt;126;yes;0,07
j30t2_17_7.smt;94;yes;0,11
j30t2_17_8.smt;69;yes;0,06
j30t2_17_9.smt;75;yes;0,04
j30t2_1_7.smt;103;yes;0,05
j30t2_18_10.smt;81;yes;0,04
j30t2_18_1.smt;62;yes;0,07
j30t2_18_2.smt;99;yes;0,17
j30t2_18_3.smt;72;yes;0,11
j30t2_18_4.smt;75;yes;0,03
j30t2_18_5.smt;95;yes;0,05
j30t2_18_6.smt;87;yes;0,08
j30t2_18_7.smt;53;yes;0,04
j30t2_18_8.smt;70;yes;0,16
j30t2_18_9.smt;74;yes;0,16
j30t2_1_8.smt;73;yes;0,16
j30t2_19_10.smt;75;yes;0,18
j30t2_19_1.smt;61;yes;0,03
j30t2_19_2.smt;101;yes;0,16
j30t2_19_3.smt;161;yes;0,42
j30t2_19_4.smt;48;yes;0,03
j30t2_19_5.smt;83;yes;0,08
j30t2_19_6.smt;79;yes;0,05
j30t2_19_7.smt;89;yes;0,05
j30t2_19_8.smt;82;yes;0,27
j30t2_19_9.smt;54;yes;0,04
j30t2_1_9.smt;48;yes;0,06
j30t2_20_10.smt;37;yes;0,00
j30t2_20_1.smt;95;yes;0,06
j30t2_20_2.smt;122;yes;0,15
j30t2_20_3.smt;55;yes;0,04
j30t2_20_4.smt;100;yes;0,05
j30t2_20_5.smt;66;yes;0,04
j30t2_20_6.smt;67;yes;0,17
j30t2_20_7.smt;52;yes;0,04
j30t2_20_8.smt;93;yes;0,04
j30t2_20_9.smt;59;yes;0,02
j30t2_2_10.smt;54;yes;0,09
j30t2_21_10.smt;79;yes;0,12
j30t2_21_1.smt;95;yes;0,27
j30t2_21_2.smt;60;yes;0,22
j30t2_21_3.smt;101;yes;0,25
j30t2_21_4.smt;84;yes;0,12
j30t2_21_5.smt;75;yes;0,09
j30t2_21_6.smt;96;yes;0,27
j30t2_21_7.smt;83;yes;0,36
j30t2_21_8.smt;79;yes;0,17
j30t2_21_9.smt;83;yes;0,66
j30t2_2_1.smt;52;yes;0,07
j30t2_22_10.smt;108;yes;0,23
j30t2_22_1.smt;77;yes;0,07
j30t2_22_2.smt;55;yes;0,05
j30t2_22_3.smt;92;yes;0,15
j30t2_22_4.smt;66;yes;0,35
j30t2_22_5.smt;79;yes;0,14
j30t2_22_6.smt;88;yes;0,52
j30t2_22_7.smt;59;yes;0,08
j30t2_22_8.smt;101;yes;0,11
j30t2_22_9.smt;112;yes;0,22
j30t2_2_2.smt;78;yes;0,12
j30t2_23_10.smt;87;yes;0,05
j30t2_23_1.smt;91;yes;0,17
j30t2_23_2.smt;62;yes;0,09
j30t2_23_3.smt;70;yes;0,11
j30t2_23_4.smt;92;yes;0,12
j30t2_23_5.smt;87;yes;0,17
j30t2_23_6.smt;48;yes;0,03
j30t2_23_7.smt;64;yes;0,04
j30t2_23_8.smt;70;yes;0,05
j30t2_23_9.smt;102;yes;0,17
j30t2_2_3.smt;47;yes;0,03
j30t2_24_10.smt;79;yes;0,09
j30t2_24_1.smt;65;yes;0,24
j30t2_24_2.smt;94;yes;0,17
j30t2_24_3.smt;136;yes;0,63
j30t2_24_4.smt;59;yes;0,05
j30t2_24_5.smt;54;yes;0,04
j30t2_24_6.smt;76;yes;0,12
j30t2_24_7.smt;53;yes;0,04
j30t2_24_8.smt;66;yes;0,08
j30t2_24_9.smt;62;yes;0,07
j30t2_2_4.smt;79;yes;0,09
j30t2_25_10.smt;80;yes;0,23
j30t2_25_1.smt;126;yes;0,40
j30t2_25_2.smt;110;yes;0,40
j30t2_25_3.smt;101;yes;0,66
j30t2_25_4.smt;104;yes;0,52
j30t2_25_5.smt;81;yes;0,45
j30t2_25_6.smt;90;yes;0,60
j30t2_25_7.smt;123;yes;0,88
j30t2_25_8.smt;76;yes;0,38
j30t2_25_9.smt;91;yes;0,28
j30t2_2_5.smt;90;yes;0,18
j30t2_26_10.smt;68;yes;0,16
j30t2_26_1.smt;72;yes;0,36
j30t2_26_2.smt;78;yes;0,16
j30t2_26_3.smt;100;yes;0,26
j30t2_26_4.smt;74;yes;0,23
j30t2_26_5.smt;85;yes;0,11
j30t2_26_6.smt;80;yes;0,57
j30t2_26_7.smt;77;yes;0,19
